timestamp,lat,lng,speed,vehicle_ID
1425417561,33.8433,-112.135,3,27
1425417562,33.8432,-112.135,1,27
1425417563,33.8432,-112.135,0,27
1425417564,33.8433,-112.135,0,27
1425417565,33.8432,-112.135,0,27
1425417566,33.8432,-112.135,6,27
1425417567,33.8432,-112.135,11,27
1425417568,33.8432,-112.135,14,27
1425417569,33.8431,-112.135,17,27
1425417570,33.8431,-112.135,21,27
1425417571,33.843,-112.135,24,27
1425417572,33.843,-112.135,27,27
1425417573,33.8429,-112.135,30,27
1425417574,33.8428,-112.135,33,27
1425417575,33.8427,-112.135,36,27
1425417576,33.8426,-112.135,38,27
1425417577,33.8425,-112.135,41,27
1425417703,33.8426,-112.135,25,27
1425417704,33.8426,-112.135,22,27
1425417705,33.8427,-112.135,17,27
1425417706,33.8427,-112.135,12,27
1425417707,33.8427,-112.135,9,27
1425417708,33.8428,-112.135,5,27
1425417709,33.8428,-112.135,3,27
1425417710,33.8428,-112.135,6,27
1425417711,33.8428,-112.135,11,27
1425417712,33.8428,-112.135,16,27
1425417713,33.8429,-112.135,19,27
1425417714,33.8429,-112.135,23,27
1425417715,33.843,-112.135,26,27
1425417716,33.8431,-112.135,29,27
1425417717,33.8431,-112.135,32,27
1425417718,33.8432,-112.135,34,27
1425417719,33.8433,-112.135,36,27
1425418263,33.8434,-112.135,14,27
1425418264,33.8433,-112.135,12,27
1425418265,33.8433,-112.135,11,27
1425418266,33.8433,-112.135,10,27
1425418267,33.8432,-112.135,8,27
1425418268,33.8432,-112.135,7,27
1425418269,33.8432,-112.135,5,27
1425418270,33.8432,-112.135,4,27
1425418271,33.8432,-112.135,3,27
1425418272,33.8432,-112.135,2,27
1425418273,33.8432,-112.135,0,27
1425418274,33.8432,-112.135,0,27
1425418275,33.8432,-112.135,0,27
1425418276,33.8432,-112.135,0,27
1425418277,33.8432,-112.135,0,27
1425418278,33.8432,-112.135,0,27
1425418279,33.8432,-112.135,0,27
1425418280,33.8432,-112.135,0,27
1425418281,33.8432,-112.135,2,27
1425418282,33.8432,-112.135,6,27
1425418283,33.8431,-112.135,10,27
1425418284,33.8431,-112.135,15,27
1425418285,33.8431,-112.135,18,27
1425418286,33.843,-112.135,22,27
1425418287,33.843,-112.135,25,27
1425418288,33.8429,-112.135,28,27
1425418289,33.8428,-112.135,30,27
1425418290,33.8427,-112.135,32,27
1425418291,33.8427,-112.135,34,27
1425418292,33.8426,-112.135,36,27
1425418418,33.8426,-112.135,46,27
1425418419,33.8427,-112.135,47,27
1425418420,33.8428,-112.135,47,27
1425418421,33.843,-112.135,47,27
1425418422,33.8431,-112.135,46,27
1425418423,33.8432,-112.135,46,27
1425418424,33.8433,-112.135,47,27
1425419461,33.8434,-112.135,16,27
1425419462,33.8434,-112.135,14,27
1425419463,33.8433,-112.135,10,27
1425419464,33.8433,-112.135,10,27
1425419465,33.8433,-112.135,10,27
1425419466,33.8433,-112.135,10,27
1425419467,33.8432,-112.135,13,27
1425419468,33.8432,-112.135,15,27
1425419469,33.8431,-112.135,17,27
1425419470,33.8431,-112.135,19,27
1425419471,33.843,-112.135,23,27
1425419472,33.843,-112.135,26,27
1425419473,33.8429,-112.135,28,27
1425419474,33.8428,-112.135,29,27
1425419475,33.8428,-112.135,30,27
1425419476,33.8427,-112.135,32,27
1425419477,33.8426,-112.135,36,27
1425419478,33.8425,-112.135,38,27
1425419612,33.8425,-112.135,15,27
1425419613,33.8426,-112.135,13,27
1425419614,33.8426,-112.135,11,27
1425419615,33.8426,-112.135,10,27
1425419616,33.8426,-112.135,8,27
1425419617,33.8427,-112.135,7,27
1425419618,33.8427,-112.135,6,27
1425419619,33.8427,-112.135,5,27
1425419620,33.8427,-112.135,5,27
1425419621,33.8427,-112.135,4,27
1425419622,33.8427,-112.135,3,27
1425419623,33.8427,-112.135,3,27
1425419624,33.8427,-112.135,2,27
1425419625,33.8428,-112.135,1,27
1425419626,33.8428,-112.135,1,27
1425419627,33.8428,-112.135,3,27
1425419628,33.8428,-112.135,5,27
1425419629,33.8428,-112.135,10,27
1425419630,33.8428,-112.135,14,27
1425419631,33.8429,-112.135,18,27
1425419632,33.8429,-112.135,21,27
1425419633,33.843,-112.135,24,27
1425419634,33.843,-112.135,26,27
1425419635,33.8431,-112.135,27,27
1425419636,33.8432,-112.135,29,27
1425419637,33.8432,-112.135,31,27
1425419638,33.8433,-112.135,34,27
1425420652,33.8433,-112.135,47,27
1425420653,33.8432,-112.135,47,27
1425420654,33.8431,-112.135,46,27
1425420655,33.843,-112.135,47,27
1425420656,33.8429,-112.135,47,27
1425420657,33.8428,-112.135,48,27
1425420658,33.8426,-112.135,50,27
1425420787,33.8426,-112.135,41,27
1425420788,33.8427,-112.135,43,27
1425420789,33.8428,-112.135,44,27
1425420790,33.8429,-112.135,46,27
1425420791,33.843,-112.135,47,27
1425420792,33.8432,-112.135,48,27
1425420793,33.8433,-112.135,47,27
1425420794,33.8434,-112.135,48,27
1425421864,33.8434,-112.135,49,27
1425421865,33.8432,-112.135,49,27
1425421866,33.8431,-112.135,48,27
1425421867,33.843,-112.135,48,27
1425421868,33.8429,-112.135,48,27
1425421869,33.8427,-112.135,50,27
1425421870,33.8426,-112.135,50,27
1425422000,33.8426,-112.135,52,27
1425422001,33.8428,-112.135,51,27
1425422002,33.8429,-112.135,50,27
1425422003,33.843,-112.135,50,27
1425422004,33.8431,-112.135,51,27
1425422005,33.8433,-112.135,51,27
1425422006,33.8434,-112.135,51,27
1425423063,33.8434,-112.135,20,27
1425423064,33.8433,-112.135,16,27
1425423065,33.8433,-112.135,13,27
1425423066,33.8433,-112.135,11,27
1425423067,33.8432,-112.135,8,27
1425423068,33.8432,-112.135,5,27
1425423069,33.8432,-112.135,4,27
1425423070,33.8432,-112.135,2,27
1425423071,33.8432,-112.135,1,27
1425423072,33.8432,-112.135,0,27
1425423073,33.8432,-112.135,0,27
1425423074,33.8432,-112.135,0,27
1425423075,33.8432,-112.135,0,27
1425423076,33.8432,-112.135,0,27
1425423077,33.8432,-112.135,0,27
1425423078,33.8432,-112.135,0,27
1425423079,33.8432,-112.135,0,27
1425423080,33.8432,-112.135,0,27
1425423081,33.8432,-112.135,0,27
1425423082,33.8432,-112.135,0,27
1425423083,33.8432,-112.135,0,27
1425423084,33.8432,-112.135,4,27
1425423085,33.8432,-112.135,8,27
1425423086,33.8432,-112.135,12,27
1425423087,33.8431,-112.135,16,27
1425423088,33.8431,-112.135,20,27
1425423089,33.843,-112.135,24,27
1425423090,33.843,-112.135,27,27
1425423091,33.8429,-112.135,30,27
1425423092,33.8428,-112.135,32,27
1425423093,33.8427,-112.135,35,27
1425423094,33.8426,-112.135,37,27
1425423095,33.8425,-112.135,39,27
1425423231,33.8426,-112.135,52,27
1425423232,33.8427,-112.135,52,27
1425423233,33.8428,-112.135,51,27
1425423234,33.843,-112.135,50,27
1425423235,33.8431,-112.135,50,27
1425423236,33.8432,-112.135,50,27
1425423237,33.8433,-112.135,50,27
1425424261,33.8434,-112.135,12,27
1425424262,33.8434,-112.135,10,27
1425424263,33.8433,-112.135,9,27
1425424264,33.8433,-112.135,7,27
1425424265,33.8433,-112.135,5,27
1425424266,33.8433,-112.135,5,27
1425424267,33.8433,-112.135,3,27
1425424268,33.8433,-112.135,2,27
1425424269,33.8433,-112.135,0,27
1425424270,33.8433,-112.135,0,27
1425424271,33.8432,-112.135,4,27
1425424272,33.8432,-112.135,9,27
1425424273,33.8432,-112.135,14,27
1425424274,33.8432,-112.135,18,27
1425424275,33.8431,-112.135,21,27
1425424276,33.8431,-112.135,24,27
1425424277,33.843,-112.135,27,27
1425424278,33.8429,-112.135,30,27
1425424279,33.8428,-112.135,31,27
1425424280,33.8428,-112.135,34,27
1425424281,33.8427,-112.135,36,27
1425424282,33.8426,-112.135,38,27
1425424420,33.8426,-112.135,51,27
1425424421,33.8428,-112.135,50,27
1425424422,33.8429,-112.135,49,27
1425424423,33.843,-112.135,48,27
1425424424,33.8431,-112.135,49,27
1425424425,33.8433,-112.135,49,27
1425424426,33.8434,-112.135,49,27
1425425458,33.8434,-112.135,17,27
1425425459,33.8434,-112.135,15,27
1425425460,33.8433,-112.135,13,27
1425425461,33.8433,-112.135,11,27
1425425462,33.8433,-112.135,9,27
1425425463,33.8432,-112.135,7,27
1425425464,33.8432,-112.135,6,27
1425425465,33.8432,-112.135,5,27
1425425466,33.8432,-112.135,3,27
1425425467,33.8432,-112.135,1,27
1425425468,33.8432,-112.135,0,27
1425425469,33.8432,-112.135,0,27
1425425470,33.8432,-112.135,0,27
1425425471,33.8432,-112.135,0,27
1425425472,33.8432,-112.135,0,27
1425425473,33.8432,-112.135,0,27
1425425474,33.8432,-112.135,0,27
1425425475,33.8432,-112.135,0,27
1425425476,33.8432,-112.135,0,27
1425425477,33.8432,-112.135,0,27
1425425478,33.8432,-112.135,0,27
1425425479,33.8432,-112.135,0,27
1425425480,33.8432,-112.135,0,27
1425425481,33.8432,-112.135,0,27
1425425482,33.8432,-112.135,0,27
1425425483,33.8432,-112.135,0,27
1425425484,33.8432,-112.135,0,27
1425425485,33.8432,-112.135,0,27
1425425486,33.8432,-112.135,0,27
1425425487,33.8432,-112.135,0,27
1425425488,33.8432,-112.135,0,27
1425425489,33.8432,-112.135,0,27
1425425490,33.8432,-112.135,0,27
1425425491,33.8432,-112.135,0,27
1425425492,33.8432,-112.135,0,27
1425425493,33.8432,-112.135,0,27
1425425494,33.8432,-112.135,0,27
1425425495,33.8432,-112.135,5,27
1425425496,33.8432,-112.135,10,27
1425425497,33.8431,-112.135,14,27
1425425498,33.8431,-112.135,18,27
1425425499,33.843,-112.135,22,27
1425425500,33.843,-112.135,25,27
1425425501,33.8429,-112.135,28,27
1425425502,33.8428,-112.135,31,27
1425425503,33.8428,-112.135,32,27
1425425504,33.8427,-112.135,35,27
1425425505,33.8426,-112.135,36,27
1425425642,33.8425,-112.135,12,27
1425425643,33.8426,-112.135,10,27
1425425644,33.8426,-112.135,9,27
1425425645,33.8426,-112.135,7,27
1425425646,33.8426,-112.135,5,27
1425425647,33.8426,-112.135,5,27
1425425648,33.8427,-112.135,4,27
1425425649,33.8427,-112.135,5,27
1425425650,33.8427,-112.135,4,27
1425425651,33.8427,-112.135,2,27
1425425652,33.8427,-112.135,1,27
1425425653,33.8427,-112.135,0,27
1425425654,33.8427,-112.135,0,27
1425425655,33.8427,-112.135,0,27
1425425656,33.8427,-112.135,0,27
1425425657,33.8427,-112.135,0,27
1425425658,33.8427,-112.135,0,27
1425425659,33.8427,-112.135,0,27
1425425660,33.8427,-112.135,0,27
1425425661,33.8427,-112.135,0,27
1425425662,33.8427,-112.135,0,27
1425425663,33.8427,-112.135,0,27
1425425664,33.8427,-112.135,0,27
1425425665,33.8427,-112.135,0,27
1425425666,33.8427,-112.135,0,27
1425425667,33.8427,-112.135,0,27
1425425668,33.8427,-112.135,0,27
1425425669,33.8427,-112.135,0,27
1425425670,33.8427,-112.135,0,27
1425425671,33.8427,-112.135,0,27
1425425672,33.8427,-112.135,0,27
1425425673,33.8427,-112.135,0,27
1425425674,33.8427,-112.135,0,27
1425425675,33.8427,-112.135,0,27
1425425676,33.8427,-112.135,0,27
1425425677,33.8427,-112.135,0,27
1425425678,33.8427,-112.135,0,27
1425425679,33.8427,-112.135,0,27
1425425680,33.8427,-112.135,0,27
1425425681,33.8427,-112.135,0,27
1425425682,33.8427,-112.135,0,27
1425425683,33.8427,-112.135,0,27
1425425684,33.8427,-112.135,0,27
1425425685,33.8427,-112.135,0,27
1425425686,33.8427,-112.135,1,27
1425425687,33.8427,-112.135,3,27
1425425688,33.8427,-112.135,8,27
1425425689,33.8428,-112.135,13,27
1425425690,33.8428,-112.135,17,27
1425425691,33.8429,-112.135,22,27
1425425692,33.8429,-112.135,25,27
1425425693,33.843,-112.135,29,27
1425425694,33.8431,-112.135,31,27
1425425695,33.8431,-112.135,34,27
1425425696,33.8432,-112.135,36,27
1425425697,33.8433,-112.135,38,27
1425426660,33.8433,-112.135,34,27
1425426661,33.8433,-112.135,35,27
1425426662,33.8432,-112.135,34,27
1425426663,33.8431,-112.135,34,27
1425426664,33.843,-112.135,34,27
1425426665,33.8429,-112.135,36,27
1425426666,33.8428,-112.135,38,27
1425426667,33.8427,-112.135,39,27
1425426668,33.8426,-112.135,41,27
1425426840,33.8426,-112.135,28,27
1425426841,33.8426,-112.135,29,27
1425426842,33.8427,-112.135,30,27
1425426843,33.8428,-112.135,32,27
1425426844,33.8429,-112.135,32,27
1425426845,33.843,-112.135,34,27
1425426846,33.843,-112.135,36,27
1425426847,33.8431,-112.135,38,27
1425426848,33.8432,-112.135,39,27
1425426849,33.8433,-112.135,40,27
1425427862,33.8434,-112.135,22,27
1425427863,33.8433,-112.135,21,27
1425427864,33.8433,-112.135,22,27
1425427865,33.8432,-112.135,25,27
1425427866,33.8432,-112.135,28,27
1425427867,33.8431,-112.135,31,27
1425427868,33.843,-112.135,33,27
1425427869,33.8429,-112.135,35,27
1425427870,33.8428,-112.135,37,27
1425427871,33.8427,-112.135,39,27
1425427872,33.8426,-112.135,41,27
1425428002,33.8426,-112.135,46,27
1425428003,33.8427,-112.135,46,27
1425428004,33.8428,-112.135,44,27
1425428005,33.843,-112.135,43,27
1425428006,33.8431,-112.135,43,27
1425428007,33.8432,-112.135,44,27
1425428008,33.8433,-112.135,44,27
1425428009,33.8434,-112.135,44,27
1425413686,33.8431,-112.135,40,29
1425413687,33.8431,-112.135,39,29
1425413688,33.8431,-112.135,39,29
1425413689,33.8431,-112.135,36,29
1425413690,33.8431,-112.135,33,29
1425413691,33.8431,-112.135,30,29
1425413692,33.8431,-112.135,27,29
1425413693,33.8431,-112.135,26,29
1425413694,33.8431,-112.136,24,29
1425413695,33.8431,-112.136,21,29
1425413920,33.8428,-112.136,35,29
1425413921,33.8428,-112.136,38,29
1425413922,33.8428,-112.135,40,29
1425413923,33.8428,-112.135,43,29
1425413924,33.8428,-112.135,43,29
1425413925,33.8428,-112.135,42,29
1425413926,33.8428,-112.135,38,29
1425413927,33.8428,-112.135,33,29
1425413928,33.8428,-112.135,28,29
1425414929,33.8431,-112.135,11,29
1425414930,33.8431,-112.135,15,29
1425414931,33.8431,-112.135,20,29
1425414932,33.8431,-112.135,25,29
1425414933,33.8431,-112.135,29,29
1425414934,33.8431,-112.135,33,29
1425414935,33.8431,-112.135,37,29
1425414936,33.8431,-112.135,37,29
1425414937,33.8431,-112.135,38,29
1425414938,33.8431,-112.135,37,29
1425414939,33.8431,-112.136,35,29
1425414940,33.8431,-112.136,29,29
1425415109,33.8428,-112.136,3,29
1425415110,33.8428,-112.136,3,29
1425415111,33.8428,-112.136,2,29
1425415112,33.8428,-112.136,2,29
1425415113,33.8428,-112.136,1,29
1425415114,33.8428,-112.136,0,29
1425415115,33.8428,-112.136,0,29
1425415116,33.8428,-112.136,0,29
1425415117,33.8428,-112.136,0,29
1425415118,33.8428,-112.136,0,29
1425415119,33.8428,-112.136,0,29
1425415120,33.8428,-112.136,0,29
1425415121,33.8428,-112.136,0,29
1425415122,33.8428,-112.136,0,29
1425415123,33.8428,-112.136,0,29
1425415124,33.8428,-112.136,0,29
1425415125,33.8428,-112.136,0,29
1425415126,33.8428,-112.136,1,29
1425415127,33.8428,-112.136,4,29
1425415128,33.8428,-112.136,6,29
1425415129,33.8428,-112.136,12,29
1425415130,33.8428,-112.136,16,29
1425415131,33.8428,-112.135,21,29
1425415132,33.8428,-112.135,25,29
1425415133,33.8428,-112.135,30,29
1425415134,33.8428,-112.135,33,29
1425415135,33.8428,-112.135,36,29
1425415136,33.8428,-112.135,37,29
1425415137,33.8428,-112.135,36,29
1425415138,33.8428,-112.135,32,29
1425415139,33.8428,-112.135,28,29
1425416125,33.8431,-112.135,8,29
1425416126,33.8431,-112.135,4,29
1425416127,33.8431,-112.135,3,29
1425416128,33.8431,-112.135,2,29
1425416129,33.8431,-112.135,1,29
1425416130,33.8431,-112.135,0,29
1425416131,33.8431,-112.135,0,29
1425416132,33.8431,-112.135,0,29
1425416133,33.8431,-112.135,0,29
1425416134,33.8431,-112.135,0,29
1425416135,33.8431,-112.135,0,29
1425416136,33.8431,-112.135,0,29
1425416137,33.8431,-112.135,0,29
1425416138,33.8431,-112.135,0,29
1425416139,33.8431,-112.135,1,29
1425416140,33.8431,-112.135,1,29
1425416141,33.8431,-112.135,0,29
1425416142,33.8431,-112.135,1,29
1425416143,33.8431,-112.135,0,29
1425416144,33.8431,-112.135,0,29
1425416145,33.8431,-112.135,0,29
1425416146,33.8431,-112.135,0,29
1425416147,33.8431,-112.135,0,29
1425416148,33.8431,-112.135,0,29
1425416149,33.8431,-112.135,0,29
1425416150,33.8431,-112.135,0,29
1425416151,33.8431,-112.135,0,29
1425416152,33.8431,-112.135,0,29
1425416153,33.8431,-112.135,0,29
1425416154,33.8431,-112.135,0,29
1425416155,33.8431,-112.135,0,29
1425416156,33.8431,-112.135,0,29
1425416157,33.8431,-112.135,0,29
1425416158,33.8431,-112.135,0,29
1425416159,33.8431,-112.135,0,29
1425416160,33.8431,-112.135,9,29
1425416161,33.8431,-112.135,17,29
1425416162,33.8431,-112.135,23,29
1425416163,33.8431,-112.135,27,29
1425416164,33.8431,-112.135,31,29
1425416165,33.8431,-112.135,34,29
1425416166,33.8431,-112.135,34,29
1425416167,33.8431,-112.135,36,29
1425416168,33.8431,-112.135,35,29
1425416169,33.8431,-112.136,31,29
1425416170,33.8431,-112.136,27,29
1425416326,33.8428,-112.136,58,29
1425416327,33.8428,-112.135,58,29
1425416328,33.8428,-112.135,56,29
1425416329,33.8428,-112.135,51,29
1425416330,33.8428,-112.135,46,29
1425416331,33.8428,-112.135,38,29
1425417288,33.8431,-112.135,62,29
1425417289,33.8431,-112.135,60,29
1425417290,33.8431,-112.135,59,29
1425417291,33.8431,-112.135,59,29
1425417292,33.8431,-112.135,60,29
1425417293,33.843,-112.136,61,29
1425417424,33.8428,-112.136,56,29
1425417425,33.8428,-112.135,53,29
1425417426,33.8428,-112.135,49,29
1425417427,33.8428,-112.135,45,29
1425417428,33.8428,-112.135,37,29
1425417429,33.8428,-112.135,33,29
1425417430,33.8428,-112.135,27,29
1425418497,33.8431,-112.135,35,29
1425418498,33.8431,-112.135,27,29
1425418499,33.8431,-112.135,19,29
1425418500,33.8431,-112.135,12,29
1425418501,33.8431,-112.135,9,29
1425418502,33.8431,-112.135,4,29
1425418503,33.8431,-112.135,2,29
1425418504,33.8431,-112.135,0,29
1425418505,33.8431,-112.135,0,29
1425418506,33.8431,-112.135,0,29
1425418507,33.8431,-112.135,0,29
1425418508,33.8431,-112.135,0,29
1425418509,33.8431,-112.135,0,29
1425418510,33.8431,-112.135,0,29
1425418511,33.8431,-112.135,0,29
1425418512,33.8431,-112.135,0,29
1425418513,33.8431,-112.135,0,29
1425418514,33.8431,-112.135,0,29
1425418515,33.8431,-112.135,0,29
1425418516,33.8431,-112.135,0,29
1425418517,33.8431,-112.135,0,29
1425418518,33.8431,-112.135,0,29
1425418519,33.8431,-112.135,0,29
1425418520,33.8431,-112.135,0,29
1425418521,33.8431,-112.135,1,29
1425418522,33.8431,-112.135,9,29
1425418523,33.8431,-112.135,17,29
1425418524,33.8431,-112.135,23,29
1425418525,33.8431,-112.135,28,29
1425418526,33.8431,-112.135,33,29
1425418527,33.8431,-112.135,36,29
1425418528,33.8431,-112.135,37,29
1425418529,33.8431,-112.136,35,29
1425418530,33.8431,-112.136,27,29
1425418675,33.8428,-112.136,19,29
1425418676,33.8428,-112.136,13,29
1425418677,33.8428,-112.136,6,29
1425418678,33.8428,-112.136,4,29
1425418679,33.8428,-112.136,2,29
1425418680,33.8428,-112.136,0,29
1425418681,33.8428,-112.136,0,29
1425418682,33.8428,-112.136,0,29
1425418683,33.8428,-112.136,0,29
1425418684,33.8428,-112.136,0,29
1425418685,33.8428,-112.136,0,29
1425418686,33.8428,-112.136,0,29
1425418687,33.8428,-112.136,0,29
1425418688,33.8428,-112.136,0,29
1425418689,33.8428,-112.136,0,29
1425418690,33.8428,-112.136,0,29
1425418691,33.8428,-112.136,0,29
1425418692,33.8428,-112.136,0,29
1425418693,33.8428,-112.136,0,29
1425418694,33.8428,-112.136,0,29
1425418695,33.8428,-112.136,0,29
1425418696,33.8428,-112.136,0,29
1425418697,33.8428,-112.136,0,29
1425418698,33.8428,-112.136,0,29
1425418699,33.8428,-112.136,0,29
1425418700,33.8428,-112.136,0,29
1425418701,33.8428,-112.136,0,29
1425418702,33.8428,-112.136,0,29
1425418703,33.8428,-112.136,0,29
1425418704,33.8428,-112.136,0,29
1425418705,33.8428,-112.136,0,29
1425418706,33.8428,-112.136,0,29
1425418707,33.8428,-112.136,0,29
1425418708,33.8428,-112.136,0,29
1425418709,33.8428,-112.136,0,29
1425418710,33.8428,-112.136,0,29
1425418711,33.8428,-112.136,0,29
1425418712,33.8428,-112.136,0,29
1425418713,33.8428,-112.136,0,29
1425418714,33.8428,-112.136,0,29
1425418715,33.8428,-112.136,0,29
1425418716,33.8428,-112.136,0,29
1425418717,33.8428,-112.136,0,29
1425418718,33.8428,-112.136,0,29
1425418719,33.8428,-112.136,0,29
1425418720,33.8428,-112.136,0,29
1425418721,33.8428,-112.136,0,29
1425418722,33.8428,-112.136,0,29
1425418723,33.8428,-112.136,0,29
1425418724,33.8428,-112.136,0,29
1425418725,33.8428,-112.136,0,29
1425418726,33.8428,-112.136,0,29
1425418727,33.8428,-112.136,2,29
1425418728,33.8428,-112.136,9,29
1425418729,33.8428,-112.135,16,29
1425418730,33.8428,-112.135,22,29
1425418731,33.8428,-112.135,28,29
1425418732,33.8428,-112.135,33,29
1425418733,33.8428,-112.135,38,29
1425418734,33.8428,-112.135,41,29
1425418735,33.8428,-112.135,39,29
1425418736,33.8428,-112.135,33,29
1425418737,33.8428,-112.135,25,29
1425419490,33.8431,-112.135,59,29
1425419491,33.8431,-112.135,57,29
1425419492,33.843,-112.135,55,29
1425419493,33.843,-112.135,54,29
1425419494,33.843,-112.135,50,29
1425419495,33.843,-112.136,43,29
1425419496,33.843,-112.136,33,29
1425419621,33.8428,-112.136,23,29
1425419622,33.8428,-112.136,18,29
1425419623,33.8428,-112.136,13,29
1425419624,33.8428,-112.136,11,29
1425419625,33.8428,-112.135,8,29
1425419626,33.8428,-112.135,6,29
1425419627,33.8428,-112.135,3,29
1425419628,33.8428,-112.135,2,29
1425419629,33.8428,-112.135,1,29
1425419630,33.8428,-112.135,0,29
1425419631,33.8428,-112.135,0,29
1425419632,33.8428,-112.135,0,29
1425419633,33.8428,-112.135,0,29
1425419634,33.8428,-112.135,0,29
1425419635,33.8428,-112.135,0,29
1425419636,33.8428,-112.135,0,29
1425419637,33.8428,-112.135,0,29
1425419638,33.8428,-112.135,0,29
1425419639,33.8428,-112.135,0,29
1425419640,33.8428,-112.135,0,29
1425419641,33.8428,-112.135,0,29
1425419642,33.8428,-112.135,0,29
1425419643,33.8428,-112.135,0,29
1425419644,33.8428,-112.135,0,29
1425419645,33.8428,-112.135,0,29
1425419646,33.8428,-112.135,0,29
1425419647,33.8428,-112.135,0,29
1425419648,33.8428,-112.135,0,29
1425419649,33.8428,-112.135,0,29
1425419650,33.8428,-112.135,0,29
1425419651,33.8428,-112.135,0,29
1425419652,33.8428,-112.135,0,29
1425419653,33.8428,-112.135,0,29
1425419654,33.8428,-112.135,0,29
1425419655,33.8428,-112.135,0,29
1425419656,33.8428,-112.135,0,29
1425419657,33.8428,-112.135,0,29
1425419658,33.8428,-112.135,0,29
1425419659,33.8428,-112.135,0,29
1425419660,33.8428,-112.135,0,29
1425419661,33.8428,-112.135,0,29
1425419662,33.8428,-112.135,0,29
1425419663,33.8428,-112.135,0,29
1425419664,33.8428,-112.135,0,29
1425419665,33.8428,-112.135,0,29
1425419666,33.8428,-112.135,0,29
1425419667,33.8428,-112.135,0,29
1425419668,33.8428,-112.135,0,29
1425419669,33.8428,-112.135,0,29
1425419670,33.8428,-112.135,0,29
1425419671,33.8428,-112.135,0,29
1425419672,33.8428,-112.135,0,29
1425419673,33.8428,-112.135,0,29
1425419674,33.8428,-112.135,0,29
1425419675,33.8428,-112.135,0,29
1425419676,33.8428,-112.135,0,29
1425419677,33.8428,-112.135,0,29
1425419678,33.8428,-112.135,0,29
1425419679,33.8428,-112.135,0,29
1425419680,33.8428,-112.135,0,29
1425419681,33.8428,-112.135,0,29
1425419682,33.8428,-112.135,0,29
1425419683,33.8428,-112.135,0,29
1425419684,33.8428,-112.135,0,29
1425419685,33.8428,-112.135,0,29
1425419686,33.8428,-112.135,0,29
1425419687,33.8428,-112.135,0,29
1425419688,33.8428,-112.135,0,29
1425419689,33.8428,-112.135,0,29
1425419690,33.8428,-112.135,0,29
1425419691,33.8428,-112.135,0,29
1425419692,33.8428,-112.135,0,29
1425419693,33.8428,-112.135,5,29
1425419694,33.8428,-112.135,12,29
1425419695,33.8428,-112.135,17,29
1425419696,33.8428,-112.135,23,29
1425419697,33.8428,-112.135,28,29
1425419698,33.8428,-112.135,31,29
1425419699,33.8428,-112.135,33,29
1425419700,33.8428,-112.135,33,29
1425419701,33.8428,-112.135,31,29
1425419702,33.8428,-112.135,28,29
1425420359,33.8431,-112.135,28,29
1425420360,33.8431,-112.135,23,29
1425420361,33.8431,-112.135,16,29
1425420362,33.8431,-112.135,11,29
1425420363,33.8431,-112.135,4,29
1425420364,33.8431,-112.135,1,29
1425420365,33.8431,-112.135,0,29
1425420366,33.8431,-112.135,0,29
1425420367,33.8431,-112.135,0,29
1425420368,33.8431,-112.135,0,29
1425420369,33.8431,-112.135,0,29
1425420370,33.8431,-112.135,0,29
1425420371,33.8431,-112.135,0,29
