DeviceID,TripID,EpochStartTime,StartDate,StartTime,EpochEndTime,EndDate,EndTime,TotalTripDistance,DistanceOver25MPH,DistanceOver55MPH,TripDuration,AverageSpeed,MaximumSpeed
2304,1376504,1365731326,4/11/13,21:48:46,1365732136,4/11/13,22:02:16,0.004392,0,0,809.900219,0.005423,4.2
2304,1376508,1365737842,4/11/13,23:37:22,1365737846,4/11/13,23:37:26,0.056806,0.056806,0,4.200154,13.524742,14.58
2304,1376504,1365731330,4/11/13,21:48:50,1365732140,4/11/13,22:02:20,0.031098,0,0,809.900279,0.038397,9.28
2304,1376508,1365737847,4/11/13,23:37:26,1365737851,4/11/13,23:37:30,0.064716,0.064716,0,4.20001,15.408535,15.38
2304,1376502,1365705910,4/11/13,14:45:09,1365705914,4/11/13,14:45:13,0.076248,0.076248,0,4.199996,18.154303,18.14
2304,1376504,1365731335,4/11/13,21:48:54,1365732145,4/11/13,22:02:24,0.043538,0,0,809.900266,0.053757,10.58
2304,1376508,1365737851,4/11/13,23:37:30,1365737855,4/11/13,23:37:34,0.068312,0.068312,0,4.200016,16.2647,16.52
2304,1376504,1365731339,4/11/13,21:48:59,1365732149,4/11/13,22:02:28,0.032806,0,0,809.900277,0.040506,9.88
2304,1376502,1365705914,4/11/13,14:45:13,1365705918,4/11/13,14:45:18,0.079416,0.079416,0,4.199992,18.908608,18.68
2304,1376508,1365737855,4/11/13,23:37:35,1365737859,4/11/13,23:37:39,0.06973,0.06973,0,4.199452,16.604548,16.88
2304,1376506,1365735431,4/11/13,22:57:10,1365735435,4/11/13,22:57:14,0.081304,0.081304,0,4.20006,19.357819,19.06
2304,1376504,1365731343,4/11/13,21:49:03,1365732153,4/11/13,22:02:33,0.019036,0,0,809.900277,0.023504,6.04
2304,1376508,1365737859,4/11/13,23:37:39,1365737864,4/11/13,23:37:43,0.050524,0.031036,0,4.200691,12.027545,15.74
2304,1376504,1365730346,4/11/13,21:32:26,1365732158,4/11/13,22:02:37,0.083946,0.04269,0,1811.300121,0.046346,12.18
2304,1376508,1365737864,4/11/13,23:37:43,1365737868,4/11/13,23:37:47,0.029674,0,0,4.200078,7.065107,9.5
2304,1376504,1365731352,4/11/13,21:49:11,1365732162,4/11/13,22:02:41,0.03761,0,0,809.900159,0.046438,9.5
2304,1376508,1365737868,4/11/13,23:37:47,1365737872,4/11/13,23:37:52,0.00505,0,0,4.199937,1.202399,3.48
2304,1376504,1365730351,4/11/13,21:32:30,1365732166,4/11/13,22:02:46,0.101272,0.07689,0,1815.600087,0.055779,12.56
2304,1376508,1365737872,4/11/13,23:37:52,1365737877,4/11/13,23:37:56,0.000152,0,0,4.200071,0.03619,0.2
2304,1376504,1365731361,4/11/13,21:49:20,1365732170,4/11/13,22:02:50,0.055736,0.05567,0,809.899935,0.068818,14.04
2304,1376508,1365737877,4/11/13,23:37:56,1365737881,4/11/13,23:38:00,0.012412,0,0,4.199988,2.955247,6.36
2304,1376504,1365731365,4/11/13,21:49:24,1365732175,4/11/13,22:02:54,0.059372,0.059326,0,809.899928,0.073308,14.28
2304,1376508,1365737881,4/11/13,23:38:00,1365737885,4/11/13,23:38:05,0.036836,0,0,4.19999,8.770497,9.58
2304,1376504,1365730355,4/11/13,21:32:34,1365732179,4/11/13,22:02:59,0.094826,0.057208,0,1824.200152,0.051982,12.8
2304,1376508,1365737885,4/11/13,23:38:05,1365737889,4/11/13,23:38:09,0.044518,0.004554,0,4.200078,10.599327,11.56
2304,1376504,1365731373,4/11/13,21:49:33,1365731645,4/11/13,21:54:05,0.04023,0,0,271.600448,0.148122,10.96
2304,1376502,1365705918,4/11/13,14:45:18,1365705922,4/11/13,14:45:22,0.079106,0.079106,0,4.199839,18.835484,18.56
2304,1376504,1365732179,4/11/13,22:02:59,1365732183,4/11/13,22:03:03,0.000038,0,0,4.200024,0.009048,0.04
2304,1376508,1365737890,4/11/13,23:38:09,1365737894,4/11/13,23:38:13,0.056522,0.056522,0,4.199695,13.458596,13.92
2304,1376504,1365730359,4/11/13,21:32:39,1365732188,4/11/13,22:03:07,0.095388,0.051802,0,1828.500222,0.052167,13.9
2304,1376502,1365705923,4/11/13,14:45:22,1365705927,4/11/13,14:45:26,0.07683,0.07683,0,4.20001,18.292814,18.28
2304,1376504,1365731645,4/11/13,21:54:05,1365731649,4/11/13,21:54:09,0.000004,0,0,4.200001,0.000952,0.02
2304,1376506,1365735435,4/11/13,22:57:14,1365735439,4/11/13,22:57:19,0.081208,0.081208,0,4.200081,19.334866,18.98
2304,1376504,1365730459,4/11/13,21:34:18,1365730463,4/11/13,21:34:23,0.072662,0.072662,0,4.199994,17.300502,18.08
2304,1376508,1365737894,4/11/13,23:38:13,1365737898,4/11/13,23:38:17,0.058886,0.058886,0,4.200026,14.020389,14
2304,1376504,1365730363,4/11/13,21:32:43,1365732192,4/11/13,22:03:11,0.093106,0.062058,0,1828.500233,0.050919,14.76
2304,1376502,1365705927,4/11/13,14:45:26,1365705931,4/11/13,14:45:31,0.073726,0.073726,0,4.199858,17.554402,17.46
2304,1376504,1365730463,4/11/13,21:34:23,1365731391,4/11/13,21:49:50,0.127354,0.104218,0,927.400402,0.137324,19.48
2304,1376508,1365737898,4/11/13,23:38:18,1365737902,4/11/13,23:38:22,0.058714,0.058714,0,4.199655,13.980672,13.98
2304,1376504,1365730368,4/11/13,21:32:47,1365732201,4/11/13,22:03:20,0.13379,0.085034,0,1832.800239,0.072998,19.88
2304,1376508,1365737902,4/11/13,23:38:22,1365737907,4/11/13,23:38:26,0.054262,0.054262,0,4.199979,12.919588,13.78
2304,1376504,1365731395,4/11/13,21:49:54,1365732205,4/11/13,22:03:24,0.023548,0,0,809.899882,0.029075,5.66
2304,1376502,1365705931,4/11/13,14:45:31,1365705935,4/11/13,14:45:35,0.074556,0.074556,0,4.200022,17.751337,17.46
2304,1376504,1365730372,4/11/13,21:32:52,1365731658,4/11/13,21:54:17,0.002604,0,0,1285.900727,0.002025,2.26
2304,1376506,1365735439,4/11/13,22:57:19,1365735443,4/11/13,22:57:23,0.081776,0.081776,0,4.200115,19.469943,19.56
2304,1376504,1365730472,4/11/13,21:34:31,1365732209,4/11/13,22:03:29,0.102762,0.085382,0,1737.400245,0.059147,20.1
2304,1376508,1365737907,4/11/13,23:38:26,1365737911,4/11/13,23:38:30,0.045934,0.015992,0,4.199605,10.937695,11.66
2304,1376504,1365731404,4/11/13,21:50:03,1365732213,4/11/13,22:03:33,0.01458,0,0,809.899895,0.018002,4
2304,1376508,1365737911,4/11/13,23:38:30,1365737915,4/11/13,23:38:35,0.031154,0,0,4.199998,7.417622,9.14
2304,1376504,1365731408,4/11/13,21:50:07,1365732218,4/11/13,22:03:37,0.004644,0,0,809.899934,0.005734,1.82
2304,1376508,1365737915,4/11/13,23:38:35,1365737920,4/11/13,23:38:39,0.007124,0,0,4.200019,1.696183,4.4
2304,1376504,1365731412,4/11/13,21:50:12,1365732222,4/11/13,22:03:42,0.000576,0,0,809.899953,0.000711,0.72
2304,1376508,1365737920,4/11/13,23:38:39,1365737924,4/11/13,23:38:43,0.000024,0,0,4.199946,0.005714,0.02
2304,1376504,1365731416,4/11/13,21:50:16,1365732226,4/11/13,22:03:46,0.00853,0,0,809.899923,0.010532,2.48
2304,1376508,1365737924,4/11/13,23:38:43,1365737928,4/11/13,23:38:48,0.000012,0,0,4.199968,0.002857,0.02
2304,1376504,1365731421,4/11/13,21:50:20,1365732231,4/11/13,22:03:50,0.011988,0,0,809.899963,0.014802,4.78
2304,1376508,1365737928,4/11/13,23:38:48,1365737932,4/11/13,23:38:52,0.00001,0,0,4.199977,0.002381,0.02
2304,1376504,1365731425,4/11/13,21:50:25,1365732235,4/11/13,22:03:54,0.031386,0,0,809.899943,0.038753,8.68
2304,1376508,1365737933,4/11/13,23:38:52,1365737937,4/11/13,23:38:56,0.000014,0,0,4.200046,0.003333,0.02
2304,1376506,1365735444,4/11/13,22:57:23,1365735448,4/11/13,22:57:27,0.083512,0.083512,0,4.200022,19.883705,19.78
2304,1376504,1365731429,4/11/13,21:50:29,1365732239,4/11/13,22:03:59,0.043932,0.013046,0,809.899902,0.054244,12.42
2304,1376508,1365737937,4/11/13,23:38:56,1365737941,4/11/13,23:39:00,0.000032,0,0,4.19998,0.007619,0.02
2304,1376504,1365732239,4/11/13,22:03:59,1365732244,4/11/13,22:04:03,0.00002,0,0,4.200085,0.004762,0.02
2304,1376506,1365735448,4/11/13,22:57:27,1365735452,4/11/13,22:57:32,0.081202,0.081202,0,4.200225,19.332773,19.22
2304,1376504,1365731434,4/11/13,21:50:33,1365731438,4/11/13,21:50:37,0.059592,0.059592,0,4.200009,14.188541,14.46
2304,1376508,1365737941,4/11/13,23:39:01,1365737945,4/11/13,23:39:05,0.000016,0,0,4.199993,0.00381,0.02
2304,1376504,1365732244,4/11/13,22:04:03,1365732248,4/11/13,22:04:07,0.000102,0,0,4.199985,0.024286,0.12
2304,1376506,1365735452,4/11/13,22:57:32,1365735456,4/11/13,22:57:36,0.065436,0.065436,0,4.200013,15.579952,17.46
2304,1376504,1365731438,4/11/13,21:50:37,1365731442,4/11/13,21:50:42,0.063502,0.063502,0,4.199962,15.119661,15.16
2304,1376508,1365737945,4/11/13,23:39:05,1365737950,4/11/13,23:39:09,0.00001,0,0,4.200019,0.002381,0.02
2304,1376504,1365731442,4/11/13,21:50:42,1365732252,4/11/13,22:04:12,0.064496,0.064472,0,809.899948,0.079635,15.36
2304,1376508,1365737950,4/11/13,23:39:09,1365737955,4/11/13,23:39:14,0.000632,0,0,5.116444,0.123523,1.04
2304,1376504,1365731447,4/11/13,21:50:46,1365732256,4/11/13,22:04:16,0.054186,0.043546,0,809.899916,0.066905,14.42
2304,1376508,1365737955,4/11/13,23:39:14,1365737959,4/11/13,23:39:19,0.014004,0,0,4.199997,3.334288,5
2304,1376504,1365731451,4/11/13,21:50:50,1365732261,4/11/13,22:04:20,0.039574,0,0,809.899992,0.048863,9.98
2304,1376508,1365737959,4/11/13,23:39:19,1365737963,4/11/13,23:39:23,0.030324,0,0,4.199981,7.220032,8.74
2304,1376504,1365730476,4/11/13,21:34:36,1365732265,4/11/13,22:04:25,0.130554,0.11511,0,1789.000199,0.072976,19.48
2304,1376508,1365737964,4/11/13,23:39:23,1365737968,4/11/13,23:39:27,0.043342,0,0,4.200141,10.319177,11.14
2304,1376504,1365730376,4/11/13,21:32:56,1365731671,4/11/13,21:54:30,0.130828,0.109514,0,1294.50078,0.101064,16.44
