lat,lon,count
42.28548,-83.74833,1
42.28549,-83.74836,1
42.28549,-83.74835,1
42.28549,-83.74834,1
42.28549,-83.74833,1
42.2855,-83.74838,1
42.2855,-83.74836,2
42.2855,-83.74831,1
42.2855,-83.74824,1
42.28551,-83.74837,1
42.28551,-83.74836,1
42.28551,-83.74834,1
42.28551,-83.74831,2
42.28552,-83.74836,1
42.28552,-83.74834,1
42.28552,-83.74833,1
42.28552,-83.74832,1
42.28552,-83.74831,1
42.28552,-83.7483,1
42.28553,-83.74834,1
42.28553,-83.74833,2
42.28553,-83.74832,2
42.28553,-83.7483,1
42.28553,-83.74828,1
42.28553,-83.74824,1
42.28554,-83.74837,1
42.28554,-83.74834,3
42.28554,-83.7483,1
42.28555,-83.74837,1
42.28555,-83.74834,1
42.28555,-83.74833,2
42.28555,-83.74832,1
42.28555,-83.74831,2
42.28555,-83.7483,3
42.28555,-83.74829,3
42.28556,-83.74837,1
42.28556,-83.74836,3
42.28556,-83.74834,2
42.28556,-83.74832,1
42.28556,-83.74831,4
42.28556,-83.7483,2
42.28556,-83.74829,3
42.28557,-83.74837,1
42.28557,-83.74836,1
42.28557,-83.74834,4
42.28557,-83.74833,1
42.28557,-83.74832,1
42.28557,-83.74831,1
42.28557,-83.7483,1
42.28557,-83.74829,2
42.28558,-83.74837,2
42.28558,-83.74836,1
42.28558,-83.74835,1
42.28558,-83.74834,3
42.28558,-83.74832,2
42.28558,-83.74831,3
42.28558,-83.7483,1
42.28558,-83.74829,4
42.28559,-83.74837,2
42.28559,-83.74836,1
42.28559,-83.74834,2
42.28559,-83.74831,2
42.28559,-83.7483,1
42.28559,-83.74829,5
42.2856,-83.74834,1
42.2856,-83.74831,1
42.2856,-83.7483,1
42.2856,-83.74829,2
42.2856,-83.74826,1
42.28561,-83.74837,1
42.28561,-83.74834,1
42.28561,-83.74833,3
42.28561,-83.74832,1
42.28561,-83.74831,5
42.28561,-83.74826,1
42.28561,-83.74824,1
42.28561,-83.74561,1
42.28562,-83.74982,2
42.28562,-83.74835,1
42.28562,-83.74832,1
42.28562,-83.74831,3
42.28562,-83.74829,1
42.28563,-83.74837,1
42.28563,-83.74833,3
42.28563,-83.74831,2
42.28563,-83.74828,2
42.28563,-83.74822,1
42.28564,-83.74837,1
42.28564,-83.74836,1
42.28564,-83.74833,2
42.28564,-83.74832,1
42.28564,-83.74831,5
42.28564,-83.7483,1
42.28564,-83.74828,1
42.28564,-83.74822,1
42.28565,-83.74837,1
42.28565,-83.74835,2
42.28565,-83.74834,5
42.28565,-83.74833,1
42.28565,-83.74832,1
42.28565,-83.74831,1
42.28565,-83.74828,1
42.28565,-83.74822,1
42.28566,-83.74835,4
42.28566,-83.74834,5
42.28566,-83.74833,2
42.28566,-83.74832,1
42.28566,-83.74831,1
42.28566,-83.7483,4
42.28566,-83.74829,1
42.28566,-83.74828,1
42.28567,-83.74836,1
42.28567,-83.74835,2
42.28567,-83.74834,5
42.28567,-83.74833,3
42.28567,-83.74831,1
42.28567,-83.7483,3
42.28567,-83.74829,1
42.28568,-83.74837,1
42.28568,-83.74836,1
42.28568,-83.74835,4
42.28568,-83.74834,5
42.28568,-83.74833,4
42.28568,-83.74832,3
42.28568,-83.74831,3
42.28568,-83.7483,3
42.28569,-83.74837,1
42.28569,-83.74836,1
42.28569,-83.74835,3
42.28569,-83.74834,4
42.28569,-83.74833,2
42.28569,-83.74832,3
42.28569,-83.74831,1
42.28569,-83.7483,3
42.28569,-83.74829,2
42.28569,-83.74826,1
42.28569,-83.74822,1
42.2857,-83.74836,1
42.2857,-83.74835,1
42.2857,-83.74834,6
42.2857,-83.74833,3
42.2857,-83.74832,4
42.2857,-83.7483,3
42.2857,-83.74829,3
42.2857,-83.74822,1
42.28571,-83.74836,1
42.28571,-83.74835,1
42.28571,-83.74834,4
42.28571,-83.74833,3
42.28571,-83.74832,5
42.28571,-83.74831,5
42.28571,-83.7483,2
42.28571,-83.74829,2
42.28571,-83.74825,1
42.28572,-83.74836,1
42.28572,-83.74835,1
42.28572,-83.74834,4
42.28572,-83.74833,4
42.28572,-83.74832,5
42.28572,-83.74831,8
42.28572,-83.7483,7
42.28572,-83.74829,7
42.28572,-83.74826,1
42.28572,-83.74824,1
42.28572,-83.74822,1
42.28573,-83.74836,1
42.28573,-83.74835,1
42.28573,-83.74834,2
42.28573,-83.74833,2
42.28573,-83.74832,4
42.28573,-83.74831,6
42.28573,-83.7483,7
42.28573,-83.74829,3
42.28573,-83.74828,3
42.28573,-83.74826,2
42.28573,-83.74824,3
42.28574,-83.75032,5
42.28574,-83.74835,1
42.28574,-83.74834,3
42.28574,-83.74832,4
42.28574,-83.74831,3
42.28574,-83.7483,7
42.28574,-83.74829,5
42.28574,-83.74828,5
42.28574,-83.74824,1
42.28575,-83.74834,3
42.28575,-83.74833,2
42.28575,-83.74832,2
42.28575,-83.74831,2
42.28575,-83.7483,2
42.28575,-83.74829,4
42.28575,-83.74828,3
42.28575,-83.74826,1
42.28576,-83.74835,1
42.28576,-83.74834,5
42.28576,-83.74833,1
42.28576,-83.74832,3
42.28576,-83.74831,4
42.28576,-83.7483,3
42.28576,-83.74829,5
42.28576,-83.74828,4
42.28576,-83.74826,1
42.28576,-83.74824,1
42.28576,-83.74417,3
42.28577,-83.74835,1
42.28577,-83.74834,2
42.28577,-83.74833,3
42.28577,-83.74832,1
42.28577,-83.74831,5
42.28577,-83.7483,3
42.28577,-83.74829,5
42.28577,-83.74415,1
42.28578,-83.74834,3
42.28578,-83.74833,3
42.28578,-83.74832,6
42.28578,-83.74831,4
42.28578,-83.7483,6
42.28578,-83.74829,8
42.28578,-83.74828,1
42.28578,-83.74413,1
42.28579,-83.74834,1
42.28579,-83.74833,1
42.28579,-83.74832,3
42.28579,-83.74831,7
42.28579,-83.7483,4
42.28579,-83.74829,4
42.28579,-83.74828,2
42.28579,-83.74819,1
42.28579,-83.74411,1
42.2858,-83.74834,2
42.2858,-83.74833,1
42.2858,-83.74832,4
42.2858,-83.74831,5
42.2858,-83.7483,3
42.2858,-83.74829,4
42.2858,-83.74828,4
42.2858,-83.74826,1
42.2858,-83.74823,1
42.2858,-83.74409,1
42.28581,-83.74836,1
42.28581,-83.74834,5
42.28581,-83.74833,2
42.28581,-83.74832,2
42.28581,-83.74831,4
42.28581,-83.7483,1
42.28581,-83.74829,3
42.28581,-83.74828,1
42.28581,-83.74827,1
42.28581,-83.74823,1
42.28581,-83.74819,1
42.28582,-83.74836,1
42.28582,-83.74834,3
42.28582,-83.74833,9
42.28582,-83.74832,2
42.28582,-83.7483,5
42.28582,-83.74829,5
42.28582,-83.74828,3
42.28582,-83.74821,1
42.28582,-83.74819,1
42.28582,-83.74818,1
42.28582,-83.74406,1
42.28583,-83.74834,3
42.28583,-83.74833,3
42.28583,-83.74832,1
42.28583,-83.7483,5
42.28583,-83.74829,2
42.28583,-83.74828,3
42.28583,-83.74826,1
42.28583,-83.74821,1
42.28583,-83.7482,1
42.28583,-83.74404,1
42.28584,-83.74835,1
42.28584,-83.74834,1
42.28584,-83.74833,3
42.28584,-83.74832,1
42.28584,-83.74831,5
42.28584,-83.7483,4
42.28584,-83.74829,3
42.28584,-83.74828,6
42.28584,-83.74826,1
42.28584,-83.74825,2
42.28584,-83.74823,1
42.28584,-83.74821,1
42.28585,-83.74834,1
42.28585,-83.74833,4
42.28585,-83.74831,3
42.28585,-83.7483,3
42.28585,-83.74829,6
42.28585,-83.74828,6
42.28585,-83.74827,2
42.28585,-83.74826,1
42.28585,-83.74825,2
42.28585,-83.74824,1
42.28585,-83.74823,2
42.28585,-83.74821,1
42.28585,-83.7482,1
42.28585,-83.74819,1
42.28586,-83.74925,2
42.28586,-83.74834,1
42.28586,-83.74833,3
42.28586,-83.74832,4
42.28586,-83.74831,4
42.28586,-83.7483,2
42.28586,-83.74829,1
42.28586,-83.74828,1
42.28586,-83.74827,1
42.28586,-83.74824,1
42.28586,-83.74823,2
42.28586,-83.74821,1
42.28587,-83.74834,4
42.28587,-83.74833,3
42.28587,-83.74832,8
42.28587,-83.74831,7
42.28587,-83.7483,2
42.28587,-83.74829,2
42.28587,-83.74828,3
42.28587,-83.74827,1
42.28587,-83.74826,1
42.28587,-83.74825,2
42.28587,-83.74823,1
42.28587,-83.74821,1
42.28587,-83.74397,1
42.28588,-83.74835,1
42.28588,-83.74833,4
42.28588,-83.74832,4
42.28588,-83.74831,9
42.28588,-83.7483,11
42.28588,-83.74829,8
42.28588,-83.74828,8
42.28588,-83.74827,4
42.28588,-83.74825,1
42.28588,-83.74824,1
42.28588,-83.74823,1
42.28588,-83.74821,1
42.28588,-83.74395,1
42.28589,-83.74833,3
42.28589,-83.74832,2
42.28589,-83.74831,3
42.28589,-83.7483,1
42.28589,-83.74829,4
42.28589,-83.74828,7
42.28589,-83.74827,2
42.28589,-83.74825,1
42.28589,-83.74823,1
42.28589,-83.74821,1
42.2859,-83.74835,1
42.2859,-83.74834,1
42.2859,-83.74833,6
42.2859,-83.74832,3
42.2859,-83.74831,3
42.2859,-83.7483,4
42.2859,-83.74829,8
42.2859,-83.74828,15
42.2859,-83.74827,2
42.2859,-83.74826,1
42.2859,-83.74824,1
42.2859,-83.74823,2
42.2859,-83.74822,1
42.2859,-83.74821,2
42.2859,-83.74818,1
42.2859,-83.74391,1
42.28591,-83.74835,1
42.28591,-83.74833,4
42.28591,-83.74832,3
42.28591,-83.74831,3
42.28591,-83.7483,5
42.28591,-83.74829,6
42.28591,-83.74828,7
42.28591,-83.74827,4
42.28591,-83.74826,2
42.28591,-83.74825,1
42.28591,-83.74823,1
42.28591,-83.74822,1
42.28591,-83.74819,1
42.28592,-83.74835,1
42.28592,-83.74833,2
42.28592,-83.74832,7
42.28592,-83.74831,5
42.28592,-83.7483,4
42.28592,-83.74829,4
42.28592,-83.74828,14
42.28592,-83.74827,7
42.28592,-83.74826,1
42.28592,-83.74824,1
42.28592,-83.74823,2
42.28592,-83.74821,1
42.28593,-83.74833,3
42.28593,-83.74832,4
42.28593,-83.74831,8
42.28593,-83.7483,3
42.28593,-83.74829,6
42.28593,-83.74828,7
42.28593,-83.74827,6
42.28593,-83.74826,3
42.28593,-83.74825,1
42.28593,-83.74824,1
42.28593,-83.74823,3
42.28593,-83.74822,1
42.28593,-83.7482,1
42.28593,-83.74819,2
42.28594,-83.74835,1
42.28594,-83.74834,1
42.28594,-83.74833,1
42.28594,-83.74832,3
42.28594,-83.74831,4
42.28594,-83.7483,2
42.28594,-83.74829,5
42.28594,-83.74828,38
42.28594,-83.74827,4
42.28594,-83.74826,1
42.28594,-83.74823,1
42.28594,-83.7482,1
42.28594,-83.74819,1
42.28595,-83.74835,1
42.28595,-83.74832,7
42.28595,-83.74831,6
42.28595,-83.7483,3
42.28595,-83.74829,6
42.28595,-83.74828,7
42.28595,-83.74827,6
42.28595,-83.74826,1
42.28595,-83.74825,1
42.28595,-83.74823,2
42.28595,-83.74821,3
42.28595,-83.7482,1
42.28595,-83.74818,1
42.28596,-83.74835,1
42.28596,-83.74833,6
42.28596,-83.74832,8
42.28596,-83.74831,2
42.28596,-83.7483,2
42.28596,-83.74829,7
42.28596,-83.74828,16
42.28596,-83.74827,3
42.28596,-83.74825,2
42.28596,-83.74823,1
42.28596,-83.74822,1
42.28596,-83.74821,2
42.28596,-83.7482,1
42.28596,-83.74819,1
42.28596,-83.74818,1
42.28597,-83.74835,1
42.28597,-83.74833,2
42.28597,-83.74832,5
42.28597,-83.74831,6
42.28597,-83.7483,6
42.28597,-83.74829,6
42.28597,-83.74828,6
42.28597,-83.74827,7
42.28597,-83.74826,1
42.28597,-83.74825,5
42.28597,-83.74823,1
42.28597,-83.74821,1
42.28597,-83.74819,2
42.28598,-83.74835,1
42.28598,-83.74833,4
42.28598,-83.74832,5
42.28598,-83.74831,9
42.28598,-83.7483,6
42.28598,-83.74829,8
42.28598,-83.74828,15
42.28598,-83.74827,9
42.28598,-83.74826,1
42.28598,-83.74825,1
42.28598,-83.74824,1
42.28598,-83.74823,2
42.28598,-83.74822,1
42.28598,-83.74821,1
42.28598,-83.7482,2
42.28598,-83.74818,1
42.28599,-83.74833,3
42.28599,-83.74832,2
42.28599,-83.74831,6
42.28599,-83.7483,2
42.28599,-83.74829,10
42.28599,-83.74828,6
42.28599,-83.74827,8
42.28599,-83.74826,3
42.28599,-83.74825,5
42.28599,-83.74823,1
42.28599,-83.74821,2
42.28599,-83.7482,1
42.286,-83.74835,1
42.286,-83.74832,6
42.286,-83.74831,11
42.286,-83.7483,8
42.286,-83.74829,13
42.286,-83.74828,10
42.286,-83.74827,19
42.286,-83.74826,1
42.286,-83.74825,2
42.286,-83.74824,1
42.286,-83.74823,1
42.286,-83.74822,1
42.286,-83.74355,1
42.28601,-83.74835,1
42.28601,-83.74833,2
42.28601,-83.74832,8
42.28601,-83.74831,8
42.28601,-83.7483,3
42.28601,-83.74829,12
42.28601,-83.74828,11
42.28601,-83.74827,10
42.28601,-83.74826,1
42.28601,-83.74825,3
42.28601,-83.74824,1
42.28601,-83.74823,4
42.28601,-83.74822,2
42.28601,-83.74821,1
42.28601,-83.74818,1
42.28602,-83.74833,4
42.28602,-83.74832,6
42.28602,-83.74831,9
42.28602,-83.7483,6
42.28602,-83.74829,12
42.28602,-83.74828,8
42.28602,-83.74827,9
42.28602,-83.74826,2
42.28602,-83.74825,1
42.28602,-83.74824,1
42.28602,-83.74823,1
42.28602,-83.74822,1
42.28602,-83.74821,2
42.28602,-83.7482,1
42.28603,-83.74833,3
42.28603,-83.74832,8
42.28603,-83.74831,14
42.28603,-83.7483,7
42.28603,-83.74829,4
42.28603,-83.74828,12
42.28603,-83.74827,11
42.28603,-83.74826,6
42.28603,-83.74825,1
42.28603,-83.74823,4
42.28603,-83.74822,1
42.28603,-83.74821,2
42.28603,-83.7482,5
42.28603,-83.74818,2
42.28604,-83.74833,2
42.28604,-83.74832,6
42.28604,-83.74831,9
42.28604,-83.7483,2
42.28604,-83.74829,3
42.28604,-83.74828,11
42.28604,-83.74827,12
42.28604,-83.74826,3
42.28604,-83.74824,1
42.28604,-83.74823,3
42.28604,-83.74822,1
42.28604,-83.74821,2
42.28604,-83.7482,2
42.28604,-83.74818,1
42.28604,-83.74354,1
42.28605,-83.74834,1
42.28605,-83.74833,3
42.28605,-83.74832,5
42.28605,-83.74831,13
42.28605,-83.7483,5
42.28605,-83.74829,5
42.28605,-83.74828,14
42.28605,-83.74827,15
42.28605,-83.74826,3
42.28605,-83.74824,1
42.28605,-83.74823,5
42.28605,-83.74822,1
42.28605,-83.74821,2
42.28605,-83.74819,1
42.28605,-83.74818,1
42.28605,-83.74817,1
42.28606,-83.74834,1
42.28606,-83.74832,5
42.28606,-83.74831,13
42.28606,-83.7483,8
42.28606,-83.74829,4
42.28606,-83.74828,13
42.28606,-83.74827,14
42.28606,-83.74826,2
42.28606,-83.74825,3
42.28606,-83.74822,1
42.28606,-83.7482,1
42.28606,-83.74818,1
42.28606,-83.74817,1
42.28606,-83.74384,2
42.28607,-83.74834,1
42.28607,-83.74833,2
42.28607,-83.74832,4
42.28607,-83.74831,11
42.28607,-83.7483,9
42.28607,-83.74829,2
42.28607,-83.74828,12
42.28607,-83.74827,15
42.28607,-83.74826,5
42.28607,-83.74825,3
42.28607,-83.74824,1
42.28607,-83.74823,1
42.28607,-83.74822,1
42.28607,-83.74821,1
42.28607,-83.7482,1
42.28607,-83.74819,2
42.28607,-83.74817,1
42.28608,-83.74833,3
42.28608,-83.74832,3
42.28608,-83.74831,12
42.28608,-83.7483,11
42.28608,-83.74829,4
42.28608,-83.74828,19
42.28608,-83.74827,15
42.28608,-83.74826,5
42.28608,-83.74825,9
42.28608,-83.74824,3
42.28608,-83.74823,2
42.28608,-83.74822,1
42.28608,-83.74821,2
42.28608,-83.7482,2
42.28608,-83.74819,3
42.28608,-83.74818,3
42.28608,-83.74817,1
42.28609,-83.74833,2
42.28609,-83.74832,4
42.28609,-83.74831,14
42.28609,-83.7483,7
42.28609,-83.74829,4
42.28609,-83.74828,16
42.28609,-83.74827,12
42.28609,-83.74826,8
42.28609,-83.74824,2
42.28609,-83.74823,3
42.28609,-83.74822,3
42.28609,-83.74821,2
42.28609,-83.7482,2
42.28609,-83.74818,5
42.28609,-83.74817,1
42.2861,-83.74833,1
42.2861,-83.74832,4
42.2861,-83.74831,11
42.2861,-83.7483,5
42.2861,-83.74829,4
42.2861,-83.74828,10
42.2861,-83.74827,8
42.2861,-83.74826,12
42.2861,-83.74825,3
42.2861,-83.74822,3
42.2861,-83.74821,2
42.2861,-83.7482,3
42.2861,-83.74819,2
42.2861,-83.74818,4
42.2861,-83.74817,2
42.28611,-83.74836,1
42.28611,-83.74834,2
42.28611,-83.74833,1
42.28611,-83.74832,2
42.28611,-83.74831,17
42.28611,-83.7483,10
42.28611,-83.74829,9
42.28611,-83.74828,16
42.28611,-83.74827,15
42.28611,-83.74826,14
42.28611,-83.74825,3
42.28611,-83.74824,3
42.28611,-83.74823,2
42.28611,-83.74822,1
42.28611,-83.74821,3
42.28611,-83.7482,3
42.28611,-83.74819,4
42.28611,-83.74818,4
42.28611,-83.74817,1
42.28611,-83.74816,1
42.28612,-83.74834,1
42.28612,-83.74833,1
42.28612,-83.74832,3
42.28612,-83.74831,14
42.28612,-83.7483,6
42.28612,-83.74829,6
42.28612,-83.74828,17
42.28612,-83.74827,10
42.28612,-83.74826,18
42.28612,-83.74825,5
42.28612,-83.74824,1
42.28612,-83.74823,1
42.28612,-83.74822,1
42.28612,-83.74821,2
42.28612,-83.74819,1
42.28612,-83.74818,5
42.28612,-83.74815,6
42.28613,-83.74834,1
42.28613,-83.74833,1
42.28613,-83.74832,4
42.28613,-83.74831,14
42.28613,-83.7483,7
42.28613,-83.74829,7
42.28613,-83.74828,20
42.28613,-83.74827,17
42.28613,-83.74826,16
42.28613,-83.74825,4
42.28613,-83.74824,3
42.28613,-83.74823,1
42.28613,-83.74822,3
42.28613,-83.74821,3
42.28613,-83.7482,4
42.28613,-83.74819,3
42.28613,-83.74818,5
42.28613,-83.74817,4
42.28613,-83.74816,1
42.28613,-83.74815,1
42.28614,-83.74834,1
42.28614,-83.74832,2
42.28614,-83.74831,14
42.28614,-83.7483,10
42.28614,-83.74829,7
42.28614,-83.74828,12
42.28614,-83.74827,13
42.28614,-83.74826,20
42.28614,-83.74825,10
42.28614,-83.74824,3
42.28614,-83.74823,2
42.28614,-83.74822,2
42.28614,-83.74821,2
42.28614,-83.7482,3
42.28614,-83.74819,4
42.28614,-83.74818,6
42.28614,-83.74817,4
42.28615,-83.74834,1
42.28615,-83.74831,10
42.28615,-83.7483,10
42.28615,-83.74829,3
42.28615,-83.74828,11
42.28615,-83.74827,11
42.28615,-83.74826,12
42.28615,-83.74825,8
42.28615,-83.74823,2
42.28615,-83.74822,4
42.28615,-83.74821,3
42.28615,-83.7482,4
42.28615,-83.74819,3
42.28615,-83.74818,3
42.28615,-83.74817,2
42.28615,-83.74816,1
42.28615,-83.74356,1
42.28616,-83.74834,1
42.28616,-83.74832,3
42.28616,-83.74831,15
42.28616,-83.7483,8
42.28616,-83.74829,16
42.28616,-83.74828,14
42.28616,-83.74827,12
42.28616,-83.74826,17
42.28616,-83.74825,12
42.28616,-83.74824,2
42.28616,-83.74822,2
42.28616,-83.74821,2
42.28616,-83.7482,2
42.28616,-83.74819,3
42.28616,-83.74818,4
42.28616,-83.74817,3
42.28616,-83.74816,1
42.28616,-83.74358,1
42.28617,-83.74834,1
42.28617,-83.74833,1
42.28617,-83.74832,3
42.28617,-83.74831,18
42.28617,-83.7483,9
42.28617,-83.74829,13
42.28617,-83.74828,8
42.28617,-83.74827,7
42.28617,-83.74826,17
42.28617,-83.74825,10
42.28617,-83.74824,3
42.28617,-83.74823,3
42.28617,-83.74822,2
42.28617,-83.7482,3
42.28617,-83.74819,5
42.28617,-83.74818,1
42.28617,-83.74817,1
42.28618,-83.74831,15
42.28618,-83.7483,6
42.28618,-83.74829,9
42.28618,-83.74828,8
42.28618,-83.74827,14
42.28618,-83.74826,18
42.28618,-83.74825,14
42.28618,-83.74824,2
42.28618,-83.74823,3
42.28618,-83.74822,2
42.28618,-83.7482,1
42.28618,-83.74819,3
42.28618,-83.74818,3
42.28618,-83.74817,1
42.28618,-83.74816,2
42.28619,-83.74834,1
42.28619,-83.74831,13
42.28619,-83.7483,17
42.28619,-83.74829,4
42.28619,-83.74828,10
42.28619,-83.74827,9
42.28619,-83.74826,21
42.28619,-83.74825,11
42.28619,-83.74824,1
42.28619,-83.74823,2
42.28619,-83.74822,2
42.28619,-83.74821,4
42.28619,-83.7482,2
42.28619,-83.74819,3
42.28619,-83.74818,5
42.28619,-83.74817,2
42.28619,-83.74816,1
42.2862,-83.74901,2
42.2862,-83.74834,1
42.2862,-83.74833,2
42.2862,-83.74832,1
42.2862,-83.74831,11
42.2862,-83.7483,10
42.2862,-83.74829,7
42.2862,-83.74828,8
42.2862,-83.74827,8
42.2862,-83.74826,20
42.2862,-83.74825,11
42.2862,-83.74824,2
42.2862,-83.74823,2
42.2862,-83.74821,3
42.2862,-83.7482,1
42.2862,-83.74819,5
42.2862,-83.74818,5
42.2862,-83.74817,5
42.2862,-83.74816,2
42.2862,-83.74814,1
42.28621,-83.74834,1
42.28621,-83.74832,2
42.28621,-83.74831,13
42.28621,-83.7483,15
42.28621,-83.74829,7
42.28621,-83.74828,12
42.28621,-83.74827,12
42.28621,-83.74826,19
42.28621,-83.74825,15
42.28621,-83.74824,6
42.28621,-83.74823,2
42.28621,-83.74822,2
42.28621,-83.74821,3
42.28621,-83.7482,3
42.28621,-83.74819,8
42.28621,-83.74818,8
42.28621,-83.74817,4
42.28621,-83.74816,1
42.28621,-83.74814,2
42.28621,-83.74355,1
42.28622,-83.74832,2
42.28622,-83.74831,14
42.28622,-83.7483,18
42.28622,-83.74829,9
42.28622,-83.74828,14
42.28622,-83.74827,13
42.28622,-83.74826,19
42.28622,-83.74825,12
42.28622,-83.74824,6
42.28622,-83.74823,3
42.28622,-83.74822,2
42.28622,-83.74821,3
42.28622,-83.7482,2
42.28622,-83.74819,9
42.28622,-83.74818,7
42.28622,-83.74817,3
42.28622,-83.74816,2
42.28622,-83.74702,1
42.28622,-83.74355,1
42.28623,-83.74831,5
42.28623,-83.7483,11
42.28623,-83.74829,5
42.28623,-83.74828,13
42.28623,-83.74827,8
42.28623,-83.74826,15
42.28623,-83.74825,10
42.28623,-83.74824,3
42.28623,-83.74823,1
42.28623,-83.74822,2
42.28623,-83.74821,3
42.28623,-83.7482,2
42.28623,-83.74819,4
42.28623,-83.74818,7
42.28623,-83.74817,4
42.28623,-83.74816,5
42.28624,-83.74833,1
42.28624,-83.74832,1
42.28624,-83.74831,7
42.28624,-83.7483,10
42.28624,-83.74829,9
42.28624,-83.74828,11
42.28624,-83.74827,13
42.28624,-83.74826,22
42.28624,-83.74825,19
42.28624,-83.74824,5
42.28624,-83.74823,3
42.28624,-83.74822,1
42.28624,-83.74821,8
42.28624,-83.7482,1
42.28624,-83.74819,3
42.28624,-83.74818,3
42.28624,-83.74817,2
42.28624,-83.74816,3
42.28624,-83.74814,2
42.28625,-83.74833,1
42.28625,-83.74831,5
42.28625,-83.7483,13
42.28625,-83.74829,9
42.28625,-83.74828,14
42.28625,-83.74827,8
42.28625,-83.74826,20
42.28625,-83.74825,11
42.28625,-83.74824,4
42.28625,-83.74823,4
42.28625,-83.74822,1
42.28625,-83.74821,3
42.28625,-83.7482,1
42.28625,-83.74819,6
42.28625,-83.74818,6
42.28625,-83.74817,3
42.28625,-83.74816,6
42.28625,-83.74815,1
42.28625,-83.74814,1
42.28625,-83.74354,1
42.28626,-83.74833,1
42.28626,-83.74831,2
42.28626,-83.7483,8
42.28626,-83.74829,13
42.28626,-83.74828,11
42.28626,-83.74827,11
42.28626,-83.74826,14
42.28626,-83.74825,14
42.28626,-83.74824,3
42.28626,-83.74823,3
42.28626,-83.74822,1
42.28626,-83.74821,3
42.28626,-83.7482,3
42.28626,-83.74819,6
42.28626,-83.74818,2
42.28626,-83.74817,3
42.28626,-83.74816,6
42.28626,-83.74697,1
42.28627,-83.74833,1
42.28627,-83.74831,2
42.28627,-83.7483,13
42.28627,-83.74829,13
42.28627,-83.74828,16
42.28627,-83.74827,13
42.28627,-83.74826,21
42.28627,-83.74825,19
42.28627,-83.74824,3
42.28627,-83.74823,1
42.28627,-83.74822,2
42.28627,-83.74821,6
42.28627,-83.7482,2
42.28627,-83.74819,4
42.28627,-83.74818,4
42.28627,-83.74817,2
42.28627,-83.74816,5
42.28627,-83.74356,1
42.28628,-83.74833,1
42.28628,-83.74831,3
42.28628,-83.7483,8
42.28628,-83.74829,6
42.28628,-83.74828,7
42.28628,-83.74827,9
42.28628,-83.74826,15
42.28628,-83.74825,17
42.28628,-83.74824,3
42.28628,-83.74823,4
42.28628,-83.74822,2
42.28628,-83.74821,6
42.28628,-83.7482,2
42.28628,-83.74819,1
42.28628,-83.74818,1
42.28628,-83.74817,3
42.28628,-83.74816,1
42.28628,-83.74356,1
42.28628,-83.74353,1
42.28628,-83.7435,1
42.28629,-83.74833,1
42.28629,-83.74831,4
42.28629,-83.7483,11
42.28629,-83.74829,13
42.28629,-83.74828,11
42.28629,-83.74827,17
42.28629,-83.74826,13
42.28629,-83.74825,27
42.28629,-83.74824,7
42.28629,-83.74823,2
42.28629,-83.74822,3
42.28629,-83.74821,10
42.28629,-83.7482,2
42.28629,-83.74819,1
42.28629,-83.74818,3
42.28629,-83.74817,1
42.28629,-83.74816,1
42.28629,-83.74815,1
42.28629,-83.74352,1
42.2863,-83.74833,1
42.2863,-83.74831,3
42.2863,-83.7483,11
