RxDevice,FileId,TxDevice,StartTime,Endtime,Value
15501,304,15501,293466234364067,293466234364067,62
15501,304,15501,293466234464060,293466234464060,48
15501,304,15501,293466234564061,293466242464043,47
15501,304,15501,293466242564043,293466242564043,97
15501,304,15501,293466242664046,293466243164048,114
15501,304,15501,293466243264049,293466243264049,115
15501,304,15501,293466243364109,293466243364109,152
15501,304,15501,293466243464050,293466243564047,115
15501,304,15501,293466243664046,293466248564024,48
15501,304,15501,293466248664033,293466248964024,47
15501,304,15501,293466249064022,293466250264025,48
15501,304,15501,293466250364069,293466251964021,47
15501,304,15501,293466252064023,293466252264020,96
15501,304,15501,293466252364022,293466252364022,115
15501,304,15501,293466252464019,293466252464019,96
15501,304,15501,293466252564019,293466254064088,115
15501,304,15501,293466254164030,293466254364081,105
15501,304,15501,293466254464013,293466254564022,93
15501,304,15501,293466254664024,293466255764018,51
15501,304,15501,293466255864017,293466258863997,50
15501,304,15501,293466258964005,293466261663996,49
15501,304,15501,293466261764056,293466261863990,59
15501,304,15501,293466261963988,293466262264054,49
15501,304,15501,293466262363990,293466262363990,58
15501,304,15501,293466262463988,293466262963998,49
15501,304,15501,293466263063990,293466265563980,58
15501,304,15501,293466265663988,293466266264016,57
15501,304,15501,293466266364030,293466266463982,54
15501,304,15501,293466266563981,293466267364039,49
15501,304,15501,293466267463988,293466271863971,48
15501,304,15501,293466271963967,293466271963967,57
15501,304,15501,293466272063974,293466278963924,48
15501,304,15501,293466279063921,293466280063920,63
15501,304,15501,293466280163928,293466280663955,60
15501,304,15501,293466280763928,293466280863916,59
15501,304,15501,293466280963917,293466281064021,55
15501,304,15501,293466281163950,293466286863967,48
15501,304,15501,293466286963905,293466287663901,47
15501,304,15501,293466287763940,293466287763940,48
15501,304,15501,293466287863904,293466287863904,47
15501,304,15501,293466287963903,293466287963903,48
15501,304,15501,293466288063905,293466288063905,47
15501,304,15501,293466288163904,293466288163904,48
15501,304,15501,293466288263900,293466290063903,47
15501,304,15501,293466290163970,293466290263896,48
15501,304,15501,293466290363894,293466290463894,47
15501,304,15501,293466290563891,293466292063900,48
15501,304,15501,293466292163896,293466294163888,47
15501,304,15501,293466294263888,293466294263888,57
15501,304,15501,293466294363889,293466294463930,47
15501,304,15501,293466294563892,293466294763881,48
15501,304,15501,293466294863880,293466307263860,47
15501,304,15501,293466307363858,293466307463851,95
15501,304,15501,293466307563913,293466312263839,47
15501,304,15501,293466312363843,293466313563906,95
15501,304,15501,293466313663841,293466314263838,90
15501,304,15501,293466314363842,293466314563837,82
15501,304,15501,293466314663841,293466317163896,50
15501,304,15501,293466317263825,293466317563833,49
15501,304,15501,293466317663829,293466317663829,50
15501,304,15501,293466317763831,293466321363828,49
15501,304,15501,293466321463862,293466321463862,59
15501,304,15501,293466321563833,293466324363826,49
15501,304,15501,293466324463828,293466325263830,48
15501,304,15501,293466325363824,293466325463895,49
15501,304,15501,293466325563828,293466329363816,48
15501,304,15501,293466329463820,293466333663875,47
15501,304,15501,293466333763815,293466333863815,48
15501,304,15501,293466333963812,293466345963779,47
15501,304,15501,293466346063783,293466346563850,63
15501,304,15501,293466346663791,293466365363814,47
15501,304,15501,293466365463758,293466369063808,63
15501,304,15501,293466369163803,293466369363772,60
15501,304,15501,293466369463710,293466369663712,57
15501,304,15501,293466369763711,293466374763701,48
15501,304,15501,293466374863750,293466374963690,49
15501,304,15501,293466375063689,293466378063686,48
15501,304,15501,293466378163751,293466378763747,47
15501,304,15501,293466378863751,293466379463687,48
15501,304,15501,293466379563754,293466382063708,47
15501,304,15501,293466382163702,293466383563675,63
15501,304,15501,293466383663716,293466384063669,60
15501,304,15501,293466384163737,293466384263731,55
15501,304,15501,293466384363669,293466385663664,49
15501,304,15501,293466385763728,293466385763728,63
15501,304,15501,293466385863663,293466385863663,49
15501,304,15501,293466385963659,293466385963659,50
15501,304,15501,293466386063724,293466388063654,80
15501,304,15501,293466388163664,293466388463650,241
15501,304,15501,293466388563652,293466388563652,184
15501,304,15501,293466388663719,293466388663719,146
15501,304,15501,293466388763656,293466388763656,85
15501,304,15501,293466388863715,293466389063655,66
15501,304,15501,293466389163718,293466390563647,65
15501,304,15501,293466390663646,293466390963650,62
15501,304,15501,293466391063647,293466391163714,58
15501,304,15501,293466391263713,293466393563707,49
15501,304,15501,293466393663641,293466399863678,48
15501,304,15501,293466399963652,293466408263599,47
15501,304,15501,293466408363604,293466408463629,48
15501,304,15501,293466408563661,293466409063665,63
15501,304,15501,293466409163603,293466418863651,47
15501,304,15501,293466418963647,293466418963647,63
15501,304,15501,293466419063652,293466419063652,47
15501,304,15501,293466419163593,293466419263581,48
15501,304,15501,293466419363582,293466421063641,63
15501,304,15501,293466421163637,293466421163637,60
15501,304,15501,293466421263641,293466432063544,63
15501,304,15501,293466432163607,293466432663606,60
15501,304,15501,293466432763538,293466432763538,63
15501,304,15501,293466432863602,293466432963605,59
15501,304,15501,293466433063604,293466433163543,47
15501,304,15501,293466433263604,293466433363540,48
15501,304,15501,293466433463537,293466433463537,63
15501,304,15501,293466433563603,293466433963537,48
15501,304,15501,293466434063601,293466434163535,47
15501,304,15501,293466434263538,293466434263538,48
15501,304,15501,293466434363533,293466435063535,63
15501,304,15501,293466435163534,293466435163534,49
15501,304,15501,293466435263595,293466436863528,48
15501,304,15501,293466436963533,293466436963533,63
15501,304,15501,293466437063527,293466437263532,48
15501,304,15501,293466437363597,293466437863592,47
15501,304,15501,293466437963528,293466437963528,48
15501,304,15501,293466438063588,293466438763586,47
15501,304,15501,293466438863527,293466439163589,48
15501,304,15501,293466439263589,293466439663524,47
15501,304,15501,293466439763586,293466440063525,48
15501,304,15501,293466440163585,293466440163585,63
15501,304,15501,293466440263517,293466440363587,48
15501,304,15501,293466440463584,293466440763581,47
15501,304,15501,293466440863521,293466440963521,63
15501,304,15501,293466441063516,293466441163610,48
15501,304,15501,293466441263517,293466442563505,47
15501,304,15501,293466442663565,293466442663565,63
15501,304,15501,293466442763505,293466443063565,47
15501,304,15501,293466443163568,293466443263504,63
15501,304,15501,293466443363499,293466443463567,47
15501,304,15501,293466443563560,293466445063495,63
15501,304,15501,293466445163563,293466445963496,47
15501,304,15501,293466446063545,293466446563490,63
15501,304,15501,293466446663584,293466446663584,48
15501,304,15501,293466446763534,293466461063525,63
15501,304,15501,293466461163460,293466461863465,60
15501,304,15501,293466461963466,293466462063530,58
15501,304,15501,293466462163526,293466462263465,48
15501,304,15501,293466462363468,293466467963466,47
15501,304,15501,293466468063458,293466468463452,57
15501,304,15501,293466468563518,293466468563518,63
15501,304,15501,293466468663457,293466469663449,47
15501,304,15501,293466469763454,293466469763454,57
15501,304,15501,293466469863452,293466470463455,47
15501,304,15501,293466470563456,293466471763455,57
15501,304,15501,293466471863518,293466471863518,63
15501,304,15501,293466471963517,293466472263452,57
15501,304,15501,293466472363510,293466473063450,63
15501,304,15501,293466473163450,293466473463514,60
15501,304,15501,293466473563446,293466473663511,57
15501,304,15501,293466473763513,293466473863510,48
15501,304,15501,293466473963446,293466473963446,63
15501,304,15501,293466474063446,293466474163512,49
15501,304,15501,293466474263438,293466474263438,62
15501,304,15501,293466474363447,293466474663510,49
15501,304,15501,293466474763447,293466474863507,48
15501,304,15501,293466474963447,293466479963554,47
15501,304,15501,293466480063468,293466481063506,57
15501,304,15501,293466481163466,293466481763502,56
15501,304,15501,293466481863440,293466481963502,54
15501,304,15501,293466482063501,293466484663431,48
15501,304,15501,293466484763498,293466493863421,47
15501,304,15501,293466493963417,293466493963417,57
15501,304,15501,293466494063422,293466545163328,47
15501,304,15501,293466545263334,293466545263334,128
15501,304,15501,293466545363259,293466545963263,47
15501,304,15501,293466546063255,293466546263323,128
15501,304,15501,293466546363254,293466546563260,129
15501,304,15501,293466546663263,293466546663263,47
15501,304,15501,293466546763323,293466546763323,129
15501,304,15501,293466546863260,293466547263260,47
15501,304,15501,293466547363255,293466547363255,129
15501,304,15501,293466547463262,293466547463262,134
15501,304,15501,293466547563321,293466549063312,129
15501,304,15501,293466549163253,293466549163253,144
15501,304,15501,293466549263253,293466549363336,115
15501,304,15501,293466549463299,293466549463299,129
15501,304,15501,293466549563249,293466549563249,98
15501,304,15501,293466549663306,293466549863340,167
15501,304,15501,293466549963245,293466549963245,129
15501,304,15501,293466550063253,293466550363251,52
15501,304,15501,293466550463251,293466550563250,51
15501,304,15501,293466550663250,293466550763244,52
15501,304,15501,293466550863313,293466551863248,129
15501,304,15501,293466551963305,293466552063310,130
15501,304,15501,293466552163305,293466554063243,167
15501,304,15501,293466554163241,293466554663241,145
15501,304,15501,293466554763263,293466554863300,120
15501,304,15501,293466554963242,293466555063300,67
15501,304,15501,293466555163345,293466555363238,64
15501,304,15501,293466555463221,293466555663282,61
15501,304,15501,293466555763218,293466556463214,52
15501,304,15501,293466556563279,293466557063214,131
15501,304,15501,293466557163214,293466557263275,49
15501,304,15501,293466557363277,293466558163206,48
15501,304,15501,293466558263274,293466558263274,64
15501,304,15501,293466558363214,293466559063311,48
15501,304,15501,293466559163214,293466559163214,64
15501,304,15501,293466559263279,293466559463273,48
15501,304,15501,293466559563216,293466559663277,49
15501,304,15501,293466559763216,293466560463205,48
15501,304,15501,293466560563211,293466565263238,47
15501,304,15501,293466565363203,293466565463270,64
15501,304,15501,293466565563271,293466565863268,47
15501,304,15501,293466565963263,293466566863266,64
15501,304,15501,293466566963200,293466566963200,168
15501,304,15501,293466567063263,293466567063263,64
