RxDevice,FileId,TxDevice,GenTime,TxRandom,MsgCount,DSecond,Latitude,Longitude,Elevation,Speed,Heading,Ax,Ay,Az,Yawrate,PathCount,RadiusOfCurve,Confidence
1566,1158354,1566,291864455384313,9303,85,9300,42.383801,-83.856689,247.2,19.940001,83.199997,0.46000001,-0.31999999,-0.18000001,-0.89999998,4.0,-769.40002,88
1566,1158354,1566,291864455484294,9303,86,9400,42.383801,-83.856667,247.2,19.940001,83.199997,0.46000001,-0.31999999,-0.18000001,-0.89999998,4.0,-769.40002,88
1566,1158354,1566,291864455584300,9303,87,9500,42.383801,-83.856644,247.2,19.940001,83.199997,0.46000001,-0.31999999,-0.18000001,-0.89999998,4.0,-769.40002,88
1566,1158354,1566,291864455684306,9303,88,9600,42.383801,-83.856621,247.2,19.940001,83.199997,0.46000001,-0.31999999,-0.18000001,-0.89999998,4.0,-769.40002,88
1566,1158354,1566,291864455784303,9303,89,9700,42.383808,-83.856598,247.2,19.940001,83.199997,0.46000001,-0.31999999,-0.18000001,-0.89999998,4.0,-769.40002,88
1566,1158354,1566,291864455884302,9303,90,9800,42.383808,-83.856567,247.2,19.940001,83.199997,0.46000001,-0.31999999,-0.18000001,-0.89999998,4.0,-769.40002,88
1566,1158354,1566,291864455984310,9303,91,9900,42.383808,-83.856537,247.2,19.940001,83.199997,0.46000001,-0.31999999,-0.18000001,-0.89999998,4.0,-769.40002,88
1566,1158354,1566,291864456084436,9303,92,10000,42.38382,-83.856522,247.2,19.940001,83.199997,0.46000001,-0.31999999,-0.18000001,-0.89999998,4.0,-769.40002,88
1566,1158354,1566,291864456184350,9303,93,10100,42.383831,-83.856499,246.89999,20.459999,79.349998,0.50999999,-0.5,-0.22,-1.34,5.0,-546.79999,87
1566,1158354,1566,291864456284330,9303,94,10200,42.383831,-83.856468,246.89999,20.459999,79.349998,0.50999999,-0.5,-0.22,-1.34,5.0,-546.79999,87
1566,1158354,1566,291864456384336,9303,95,10300,42.383831,-83.856453,246.89999,20.459999,79.349998,0.50999999,-0.5,-0.22,-1.34,5.0,-546.79999,87
1566,1158354,1566,291864456484557,9303,96,10400,42.383839,-83.856422,246.89999,20.459999,79.349998,0.50999999,-0.5,-0.22,-1.34,5.0,-546.79999,87
1566,1158354,1566,291864456584337,9303,97,10500,42.383839,-83.8564,246.89999,20.459999,79.349998,0.50999999,-0.5,-0.22,-1.34,5.0,-546.79999,87
1566,1158354,1566,291864456684339,9303,98,10600,42.383839,-83.856377,246.89999,20.459999,79.349998,0.50999999,-0.5,-0.22,-1.34,5.0,-546.79999,87
1566,1158354,1566,291864456784343,9303,99,10700,42.38385,-83.856354,246.89999,20.459999,79.349998,0.50999999,-0.5,-0.22,-1.34,5.0,-546.79999,87
1566,1158354,1566,291864456884331,9303,100,10800,42.38385,-83.856323,246.89999,20.459999,79.349998,0.50999999,-0.5,-0.22,-1.34,5.0,-546.79999,87
1566,1158354,1566,291864456984338,9303,101,10900,42.38385,-83.8563,246.89999,20.459999,79.349998,0.50999999,-0.5,-0.22,-1.34,5.0,-546.79999,87
1566,1158354,1566,291864457084354,9303,102,11000,42.383862,-83.856277,246.89999,20.459999,79.349998,0.50999999,-0.5,-0.22,-1.34,5.0,-546.79999,87
1566,1158354,1566,291864457184347,9303,103,11100,42.383881,-83.856247,246.5,21.040001,74.9375,0.55000001,-0.67000002,-0.25999999,-1.8,5.0,-434.0,87
1566,1158354,1566,291864457284328,9303,104,11200,42.383881,-83.856216,246.5,21.040001,74.9375,0.55000001,-0.67000002,-0.25999999,-1.8,5.0,-434.0,87
1566,1158354,1566,291864457384318,9303,105,11300,42.383881,-83.856201,246.5,21.040001,74.9375,0.55000001,-0.67000002,-0.25999999,-1.8,5.0,-434.0,87
1566,1158354,1566,291864457484329,9303,106,11400,42.383888,-83.856178,246.5,21.040001,74.9375,0.55000001,-0.67000002,-0.25999999,-1.8,5.0,-434.0,87
1566,1158354,1566,291864457584332,9303,107,11500,42.3839,-83.856163,246.5,21.040001,74.9375,0.55000001,-0.67000002,-0.25999999,-1.8,5.0,-434.0,87
1566,1158354,1566,291864457684336,9303,108,11600,42.3839,-83.856117,246.5,21.040001,74.9375,0.55000001,-0.67000002,-0.25999999,-1.8,5.0,-434.0,87
1566,1158354,1566,291864457784344,9303,109,11700,42.3839,-83.856102,246.5,21.040001,74.9375,0.55000001,-0.67000002,-0.25999999,-1.8,5.0,-434.0,87
1566,1158354,1566,291864457884326,9303,110,11800,42.383911,-83.856079,246.5,21.040001,74.9375,0.55000001,-0.67000002,-0.25999999,-1.8,5.0,-434.0,87
1566,1158354,1566,291864457984338,9303,111,11900,42.383919,-83.856056,246.5,21.040001,74.900002,0.55000001,-0.67000002,-0.25999999,-1.8,5.0,-434.0,87
1566,1158354,1566,291864458084454,9303,112,12000,42.383919,-83.856033,246.5,21.040001,74.887497,0.55000001,-0.67000002,-0.25999999,-1.8,5.0,-434.0,87
1566,1158354,1566,291864458184338,9303,113,12100,42.383942,-83.85601,246.3,21.48,69.349998,0.44,-0.89999998,-0.30000001,-2.3699999,6.0,-346.60001,84
1566,1158354,1566,291864458284328,9303,114,12200,42.383949,-83.85598,246.3,21.48,69.349998,0.44,-0.89999998,-0.30000001,-2.3699999,6.0,-346.60001,84
1566,1158354,1566,291864458384317,9303,115,12300,42.383949,-83.855957,246.3,21.48,69.349998,0.44,-0.89999998,-0.30000001,-2.3699999,6.0,-346.60001,84
1566,1158354,1566,291864458484310,9303,116,12400,42.383961,-83.855927,246.3,21.48,69.349998,0.44,-0.89999998,-0.30000001,-2.3699999,6.0,-346.60001,84
1566,1158354,1566,291864458584310,9303,117,12500,42.383968,-83.855911,246.3,21.48,69.349998,0.44,-0.89999998,-0.30000001,-2.3699999,6.0,-346.60001,84
1566,1158354,1566,291864458684328,9303,118,12600,42.383968,-83.855888,246.3,21.48,69.349998,0.44,-0.89999998,-0.30000001,-2.3699999,6.0,-346.60001,84
1566,1158354,1566,291864458784350,9303,119,12700,42.38398,-83.855873,246.3,21.48,69.3125,0.44,-0.89999998,-0.30000001,-2.3699999,6.0,-346.60001,84
1566,1158354,1566,291864458884323,9303,120,12800,42.383991,-83.855827,246.3,21.48,69.300003,0.44,-0.89999998,-0.30000001,-2.3699999,6.0,-346.60001,84
1566,1158354,1566,291864458984318,9303,121,12900,42.383999,-83.855812,246.3,21.48,69.300003,0.44,-0.89999998,-0.30000001,-2.3699999,6.0,-346.60001,84
1566,1158354,1566,291864459084459,9303,122,13000,42.38401,-83.855789,246.3,21.48,69.300003,0.44,-0.89999998,-0.30000001,-2.3699999,6.0,-346.60001,84
1566,1158354,1566,291864459184342,9303,123,13100,42.384029,-83.855766,246.3,21.74,62.724998,0.23999999,-1.15,-0.34,-3.01,7.0,-283.79999,83
1566,1158354,1566,291864459284309,9303,124,13200,42.384029,-83.855751,246.3,21.74,62.724998,0.23999999,-1.15,-0.34,-3.01,7.0,-283.79999,83
1566,1158354,1566,291864459384325,9303,125,13300,42.384041,-83.855721,246.3,21.74,62.724998,0.23999999,-1.15,-0.34,-3.01,7.0,-283.79999,83
1566,1158354,1566,291864459484305,9303,126,13400,42.384048,-83.855698,246.3,21.74,62.724998,0.23999999,-1.15,-0.34,-3.01,7.0,-283.79999,83
1566,1158354,1566,291864459584297,9303,127,13500,42.38406,-83.855667,246.3,21.74,62.6875,0.23999999,-1.15,-0.34,-3.01,7.0,-283.79999,83
1566,1158354,1566,291864459684304,9303,0,13600,42.384071,-83.855652,246.3,21.74,62.674999,0.23999999,-1.15,-0.34,-3.01,7.0,-283.79999,83
1566,1158354,1566,291864459784318,9303,1,13700,42.384079,-83.855629,246.3,21.74,62.674999,0.23999999,-1.15,-0.34,-3.01,7.0,-283.79999,83
1566,1158354,1566,291864459884314,9303,2,13800,42.38409,-83.855614,246.3,21.74,62.662498,0.23999999,-1.15,-0.34,-3.01,7.0,-283.79999,83
1566,1158354,1566,291864459984326,9303,3,13900,42.384102,-83.855583,246.3,21.74,62.662498,0.23999999,-1.15,-0.34,-3.01,7.0,-283.79999,83
1566,1158354,1566,291864460084363,9303,4,14000,42.384109,-83.85556,246.3,21.74,62.650002,0.23999999,-1.15,-0.34,-3.01,7.0,-283.79999,83
1566,1158354,1566,291864460184335,9303,5,14100,42.384129,-83.855553,246.2,21.74,55.4375,-9.9999998E-3,-1.41,-0.40000001,-3.6500001,8.0,-241.39999,84
1566,1158354,1566,291864460284314,9303,6,14200,42.38414,-83.85553,246.2,21.74,55.4375,-9.9999998E-3,-1.41,-0.40000001,-3.6500001,8.0,-241.39999,84
1566,1158354,1566,291864460384329,9303,7,14300,42.384151,-83.855507,246.2,21.74,55.4375,-9.9999998E-3,-1.41,-0.40000001,-3.6500001,8.0,-241.39999,84
1566,1158354,1566,291864460484318,9303,8,14400,42.384159,-83.855476,246.2,21.74,55.4375,-9.9999998E-3,-1.41,-0.40000001,-3.6500001,8.0,-241.39999,84
1566,1158354,1566,291864460584313,9303,9,14500,42.384178,-83.855461,246.2,21.74,55.387501,-9.9999998E-3,-1.41,-0.40000001,-3.6500001,8.0,-241.39999,84
1566,1158354,1566,291864460684314,9303,10,14600,42.38419,-83.855453,246.2,21.74,55.387501,-9.9999998E-3,-1.41,-0.40000001,-3.6500001,8.0,-241.39999,84
1566,1158354,1566,291864460784307,9303,11,14700,42.384201,-83.855423,246.2,21.74,55.375,-9.9999998E-3,-1.41,-0.40000001,-3.6500001,8.0,-241.39999,84
1566,1158354,1566,291864460884317,9303,12,14800,42.384209,-83.8554,246.2,21.74,55.375,-9.9999998E-3,-1.41,-0.40000001,-3.6500001,8.0,-241.39999,84
1566,1158354,1566,291864460984290,9303,13,14900,42.38422,-83.855377,246.2,21.74,55.362499,-9.9999998E-3,-1.41,-0.40000001,-3.6500001,8.0,-241.39999,84
1566,1158354,1566,291864461084342,9303,14,15000,42.384239,-83.855362,246.2,21.74,55.349998,-9.9999998E-3,-1.41,-0.40000001,-3.6500001,8.0,-241.39999,84
1566,1158354,1566,291864461184337,9303,15,15100,42.384258,-83.855347,246.3,21.92,48.375,0.15000001,-1.6,-0.46000001,-4.1599998,9.0,-220.89999,89
1566,1158354,1566,291864461284317,9303,16,15200,42.38427,-83.855324,246.3,21.92,48.375,0.15000001,-1.6,-0.46000001,-4.1599998,9.0,-220.89999,89
1566,1158354,1566,291864461384320,9303,17,15300,42.384281,-83.855309,246.3,21.92,48.375,0.15000001,-1.6,-0.46000001,-4.1599998,9.0,-220.89999,89
1566,1158354,1566,291864461484307,9303,18,15400,42.3843,-83.855293,246.3,21.92,48.337502,0.15000001,-1.6,-0.46000001,-4.1599998,9.0,-220.89999,89
1566,1158354,1566,291864461584287,9303,19,15500,42.384312,-83.85527,246.3,21.92,48.325001,0.15000001,-1.6,-0.46000001,-4.1599998,9.0,-220.89999,89
1566,1158354,1566,291864461684301,9303,20,15600,42.384331,-83.855247,246.3,21.92,48.3125,0.15000001,-1.6,-0.46000001,-4.1599998,9.0,-220.89999,89
1566,1158354,1566,291864461784325,9303,21,15700,42.384338,-83.855232,246.3,21.92,48.299999,0.15000001,-1.6,-0.46000001,-4.1599998,9.0,-220.89999,89
1566,1158354,1566,291864461884317,9303,22,15800,42.38435,-83.855209,246.3,21.92,48.299999,0.15000001,-1.6,-0.46000001,-4.1599998,9.0,-220.89999,89
1566,1158354,1566,291864461984316,9303,23,15900,42.384369,-83.855186,246.3,21.92,48.287498,0.15000001,-1.6,-0.46000001,-4.1599998,9.0,-220.89999,89
1566,1158354,1566,291864462084335,9303,24,16000,42.38438,-83.855179,246.3,21.92,48.275002,0.15000001,-1.6,-0.46000001,-4.1599998,9.0,-220.89999,89
1566,1158354,1566,291864462184330,9303,25,16100,42.384399,-83.855148,246.3,22.24,46.950001,0.31999999,-1.47,-0.5,-3.75,10.0,-280.29999,77
1566,1158354,1566,291864462284314,9303,26,16200,42.384411,-83.855133,246.3,22.24,46.950001,0.31999999,-1.47,-0.5,-3.75,10.0,-280.29999,77
1566,1158354,1566,291864462384306,9303,27,16300,42.384418,-83.85511,246.3,22.24,46.950001,0.31999999,-1.47,-0.5,-3.75,10.0,-280.29999,77
1566,1158354,1566,291864462484317,9303,28,16400,42.384441,-83.855087,246.3,22.24,46.900002,0.31999999,-1.47,-0.5,-3.75,10.0,-280.29999,77
1566,1158354,1566,291864462584321,9303,29,16500,42.384449,-83.855072,246.3,22.24,46.887501,0.31999999,-1.47,-0.5,-3.75,10.0,-280.29999,77
1566,1158354,1566,291864462684318,9303,30,16600,42.38446,-83.855057,246.3,22.24,46.887501,0.31999999,-1.47,-0.5,-3.75,10.0,-280.29999,77
1566,1158354,1566,291864462784333,9303,31,16700,42.38448,-83.855026,246.3,22.24,46.875,0.31999999,-1.47,-0.5,-3.75,10.0,-280.29999,77
1566,1158354,1566,291864462884311,9303,32,16800,42.384491,-83.855019,246.3,22.24,46.862499,0.31999999,-1.47,-0.5,-3.75,10.0,-280.29999,77
1566,1158354,1566,291864462984318,9303,33,16900,42.38451,-83.855003,246.3,22.24,46.849998,0.31999999,-1.47,-0.5,-3.75,10.0,-280.29999,77
1566,1158354,1566,291864463084350,9303,34,17000,42.384529,-83.85498,246.3,22.24,46.837502,0.31999999,-1.47,-0.5,-3.75,10.0,-280.29999,77
1566,1158354,1566,291864463184337,9303,35,17100,42.384541,-83.85495,246.10001,22.639999,46.587502,0.38,-1.29,-0.47999999,-3.24,10.0,-378.5,77
1566,1158354,1566,291864463284327,9303,36,17200,42.384548,-83.854927,246.10001,22.639999,46.587502,0.38,-1.29,-0.47999999,-3.24,10.0,-378.5,77
1566,1158354,1566,291864463384318,9303,37,17300,42.38456,-83.854912,246.10001,22.639999,46.587502,0.38,-1.29,-0.47999999,-3.24,10.0,-378.5,77
1566,1158354,1566,291864463484335,9303,38,17400,42.384579,-83.854889,246.10001,22.639999,46.549999,0.38,-1.29,-0.47999999,-3.24,10.0,-378.5,77
1566,1158354,1566,291864463584316,9303,39,17500,42.38459,-83.854874,246.10001,22.639999,46.537498,0.38,-1.29,-0.47999999,-3.24,10.0,-378.5,77
1566,1158354,1566,291864463684321,9303,40,17600,42.384609,-83.854851,246.10001,22.639999,46.537498,0.38,-1.29,-0.47999999,-3.24,10.0,-378.5,77
1566,1158354,1566,291864463784327,9303,41,17700,42.384621,-83.854843,246.10001,22.639999,46.525002,0.38,-1.29,-0.47999999,-3.24,10.0,-378.5,77
1566,1158354,1566,291864463884310,9303,42,17800,42.38464,-83.854813,246.10001,22.639999,46.512501,0.38,-1.29,-0.47999999,-3.24,10.0,-378.5,77
1566,1158354,1566,291864463984322,9303,43,17900,42.384651,-83.854797,246.10001,22.639999,46.512501,0.38,-1.29,-0.47999999,-3.24,10.0,-378.5,77
1566,1158354,1566,291864464084320,9303,44,18000,42.38467,-83.854767,246.10001,22.639999,46.5,0.38,-1.29,-0.47999999,-3.24,10.0,-378.5,77
1566,1158354,1566,291864464184331,9303,45,18100,42.38467,-83.854752,245.8,22.58,46.400002,-0.07,-1.12,-0.41999999,-2.78,10.0,-510.70001,82
1566,1158354,1566,291864464284323,9303,46,18200,42.384689,-83.854729,245.8,22.58,46.400002,-0.07,-1.12,-0.41999999,-2.78,10.0,-510.70001,82
1566,1158354,1566,291864464384318,9303,47,18300,42.384701,-83.854713,245.8,22.58,46.400002,-0.07,-1.12,-0.41999999,-2.78,10.0,-510.70001,82
1566,1158354,1566,291864464484318,9303,48,18400,42.38472,-83.854691,245.8,22.58,46.400002,-0.07,-1.12,-0.41999999,-2.78,10.0,-510.70001,82
1566,1158354,1566,291864464584323,9303,49,18500,42.384731,-83.854683,245.8,22.58,46.400002,-0.07,-1.12,-0.41999999,-2.78,10.0,-510.70001,82
1566,1158354,1566,291864464684311,9303,50,18600,42.38475,-83.854652,245.8,22.58,46.362499,-0.07,-1.12,-0.41999999,-2.78,10.0,-510.70001,82
1566,1158354,1566,291864464784307,9303,51,18700,42.384762,-83.854637,245.8,22.58,46.349998,-0.07,-1.12,-0.41999999,-2.78,10.0,-510.70001,82
1566,1158354,1566,291864464884294,9303,52,18800,42.384781,-83.854607,245.8,22.58,46.349998,-0.07,-1.12,-0.41999999,-2.78,10.0,-510.70001,82
1566,1158354,1566,291864464984305,9303,53,18900,42.384789,-83.854599,245.8,22.58,46.337502,-0.07,-1.12,-0.41999999,-2.78,10.0,-510.70001,82
1566,1158354,1566,291864465084327,9303,54,19000,42.3848,-83.854584,245.8,22.58,46.337502,-0.07,-1.12,-0.41999999,-2.78,10.0,-510.70001,82
1566,1158354,1566,291864465184334,9303,55,19100,42.384819,-83.854553,245.60001,22.48,46.487499,-0.11,-0.94,-0.38,-2.3499999,10.0,-707.5,85
1566,1158354,1566,291864465284297,9303,56,19200,42.38483,-83.854538,245.60001,22.48,46.487499,-0.11,-0.94,-0.38,-2.3499999,10.0,-707.5,85
1566,1158354,1566,291864465384304,9303,57,19300,42.38485,-83.854523,245.60001,22.48,46.487499,-0.11,-0.94,-0.38,-2.3499999,10.0,-707.5,85
1566,1158354,1566,291864465484304,9303,58,19400,42.384861,-83.854492,245.60001,22.48,46.487499,-0.11,-0.94,-0.38,-2.3499999,10.0,-707.5,85
1566,1158354,1566,291864465584299,9303,59,19500,42.384869,-83.854477,245.60001,22.48,46.487499,-0.11,-0.94,-0.38,-2.3499999,10.0,-707.5,85
1566,1158354,1566,291864465684299,9303,60,19600,42.38488,-83.854446,245.60001,22.48,46.487499,-0.11,-0.94,-0.38,-2.3499999,10.0,-707.5,85
1566,1158354,1566,291864465784299,9303,61,19700,42.384899,-83.854439,245.60001,22.48,46.487499,-0.11,-0.94,-0.38,-2.3499999,10.0,-707.5,85
1566,1158354,1566,291864465884299,9303,62,19800,42.384911,-83.854424,245.60001,22.48,46.450001,-0.11,-0.94,-0.38,-2.3499999,10.0,-707.5,85
1566,1158354,1566,291864465984299,9303,63,19900,42.38493,-83.854401,245.60001,22.48,46.4375,-0.11,-0.94,-0.38,-2.3499999,10.0,-707.5,85
1566,1158354,1566,291864466084328,9303,64,20000,42.384941,-83.854378,245.60001,22.48,46.4375,-0.11,-0.94,-0.38,-2.3499999,10.0,-707.5,85
1566,1158354,1566,291864466184326,9303,65,20100,42.38496,-83.854347,245.39999,22.280001,46.950001,-0.2,-0.76999998,-0.34,-1.9299999,10.0,-1063.1,87
1566,1158354,1566,291864466284301,9303,66,20200,42.384972,-83.85434,245.39999,22.280001,46.950001,-0.2,-0.76999998,-0.34,-1.9299999,10.0,-1063.1,87
1566,1158354,1566,291864466384316,9303,67,20300,42.384979,-83.854317,245.39999,22.280001,46.950001,-0.2,-0.76999998,-0.34,-1.9299999,10.0,-1063.1,87
1566,1158354,1566,291864466484306,9303,68,20400,42.384991,-83.854301,245.39999,22.280001,46.950001,-0.2,-0.76999998,-0.34,-1.9299999,10.0,-1063.1,87
1566,1158354,1566,291864466584294,9303,69,20500,42.38501,-83.854279,245.39999,22.280001,46.950001,-0.2,-0.76999998,-0.34,-1.9299999,10.0,-1063.1,87
1566,1158354,1566,291864466684299,9303,70,20600,42.385029,-83.854263,245.39999,22.280001,46.950001,-0.2,-0.76999998,-0.34,-1.9299999,10.0,-1063.1,87
1566,1158354,1566,291864466784296,9303,71,20700,42.38504,-83.85424,245.39999,22.280001,46.950001,-0.2,-0.76999998,-0.34,-1.9299999,10.0,-1063.1,87
1566,1158354,1566,291864466884296,9303,72,20800,42.385052,-83.854218,245.39999,22.280001,46.950001,-0.2,-0.76999998,-0.34,-1.9299999,10.0,-1063.1,87
1566,1158354,1566,291864466984309,9303,73,20900,42.385059,-83.854202,245.39999,22.280001,46.950001,-0.2,-0.76999998,-0.34,-1.9299999,10.0,-1063.1,87
1566,1158354,1566,291864467084322,9303,74,21000,42.385078,-83.854179,245.39999,22.280001,46.912498,-0.2,-0.76999998,-0.34,-1.9299999,10.0,-1063.1,87
1566,1158354,1566,291864467184324,9303,75,21100,42.38509,-83.854156,245.60001,22.02,47.387501,-0.28,-0.61000001,-0.30000001,-1.5700001,10.0,-1668.1,91
1566,1158354,1566,291864467284301,9303,76,21200,42.385109,-83.854141,245.60001,22.02,47.387501,-0.28,-0.61000001,-0.30000001,-1.5700001,10.0,-1668.1,91
1566,1158354,1566,291864467384307,9303,77,21300,42.38512,-83.854134,245.60001,22.02,47.387501,-0.28,-0.61000001,-0.30000001,-1.5700001,10.0,-1668.1,91
1566,1158354,1566,291864467484292,9303,78,21400,42.385132,-83.854103,245.60001,22.02,47.387501,-0.28,-0.61000001,-0.30000001,-1.5700001,10.0,-1668.1,91
1566,1158354,1566,291864467584317,9303,79,21500,42.385139,-83.85408,245.60001,22.02,47.387501,-0.28,-0.61000001,-0.30000001,-1.5700001,10.0,-1668.1,91
1566,1158354,1566,291864467684302,9303,80,21600,42.385159,-83.854057,245.60001,22.02,47.387501,-0.28,-0.61000001,-0.30000001,-1.5700001,10.0,-1668.1,91
1566,1158354,1566,291864467784290,9303,81,21700,42.38517,-83.854042,245.60001,22.02,47.387501,-0.28,-0.61000001,-0.30000001,-1.5700001,10.0,-1668.1,91
1566,1158354,1566,291864467884285,9303,82,21800,42.385189,-83.854027,245.60001,22.02,47.387501,-0.28,-0.61000001,-0.30000001,-1.5700001,10.0,-1668.1,91
1566,1158354,1566,291864467984293,9303,83,21900,42.385201,-83.853996,245.60001,22.02,47.387501,-0.28,-0.61000001,-0.30000001,-1.5700001,10.0,-1668.1,91
1566,1158354,1566,291864468084317,9303,84,22000,42.385208,-83.853981,245.60001,22.02,47.387501,-0.28,-0.61000001,-0.30000001,-1.5700001,10.0,-1668.1,91
1566,1158354,1566,291864468184330,9303,85,22100,42.38522,-83.853973,245.5,21.780001,47.950001,-0.25999999,-0.5,-0.28,-1.25,10.0,3276.7,92
1566,1158354,1566,291864468284308,9303,86,22200,42.385231,-83.853943,245.5,21.780001,47.950001,-0.25999999,-0.5,-0.28,-1.25,10.0,3276.7,92
1566,1158354,1566,291864468384293,9303,87,22300,42.38525,-83.853928,245.5,21.780001,47.950001,-0.25999999,-0.5,-0.28,-1.25,10.0,3276.7,92
1566,1158354,1566,291864468484331,9303,88,22400,42.385262,-83.853897,245.5,21.780001,47.950001,-0.25999999,-0.5,-0.28,-1.25,10.0,3276.7,92
1566,1158354,1566,291864468584322,9303,89,22500,42.385281,-83.853889,245.5,21.780001,47.950001,-0.25999999,-0.5,-0.28,-1.25,10.0,3276.7,92
1566,1158354,1566,291864468684318,9303,90,22600,42.385288,-83.853867,245.5,21.780001,47.950001,-0.25999999,-0.5,-0.28,-1.25,10.0,3276.7,92
1566,1158354,1566,291864468784325,9303,91,22700,42.3853,-83.853844,245.5,21.780001,47.950001,-0.25999999,-0.5,-0.28,-1.25,10.0,3276.7,92
1566,1158354,1566,291864468884313,9303,92,22800,42.385311,-83.853828,245.5,21.780001,47.950001,-0.25999999,-0.5,-0.28,-1.25,10.0,3276.7,92
1566,1158354,1566,291864468984313,9303,93,22900,42.38533,-83.853813,245.5,21.780001,47.950001,-0.25999999,-0.5,-0.28,-1.25,10.0,3276.7,92
1566,1158354,1566,291864469084335,9303,94,23000,42.385342,-83.85379,245.5,21.780001,47.950001,-0.25999999,-0.5,-0.28,-1.25,10.0,3276.7,92
1566,1158354,1566,291864469184337,9303,95,23100,42.385349,-83.853767,245.60001,21.440001,48.762501,-0.36000001,-0.36000001,-0.23999999,-0.94,10.0,3276.7,93
1566,1158354,1566,291864469284323,9303,96,23200,42.385361,-83.853752,245.60001,21.440001,48.762501,-0.36000001,-0.36000001,-0.23999999,-0.94,10.0,3276.7,93
1566,1158354,1566,291864469384303,9303,97,23300,42.38538,-83.853729,245.60001,21.440001,48.762501,-0.36000001,-0.36000001,-0.23999999,-0.94,10.0,3276.7,93
1566,1158354,1566,291864469484322,9303,98,23400,42.385391,-83.853706,245.60001,21.440001,48.762501,-0.36000001,-0.36000001,-0.23999999,-0.94,10.0,3276.7,93
1566,1158354,1566,291864469584318,9303,99,23500,42.385399,-83.853691,245.60001,21.440001,48.762501,-0.36000001,-0.36000001,-0.23999999,-0.94,10.0,3276.7,93
1566,1158354,1566,291864469684310,9303,100,23600,42.38541,-83.853668,245.60001,21.440001,48.762501,-0.36000001,-0.36000001,-0.23999999,-0.94,10.0,3276.7,93
1566,1158354,1566,291864469784331,9303,101,23700,42.385429,-83.853653,245.60001,21.440001,48.762501,-0.36000001,-0.36000001,-0.23999999,-0.94,10.0,3276.7,93
1566,1158354,1566,291864469884303,9303,102,23800,42.385441,-83.85363,245.60001,21.440001,48.762501,-0.36000001,-0.36000001,-0.23999999,-0.94,10.0,3276.7,93
1566,1158354,1566,291864469984315,9303,103,23900,42.385448,-83.853607,245.60001,21.440001,48.762501,-0.36000001,-0.36000001,-0.23999999,-0.94,10.0,3276.7,93
1566,1158354,1566,291864470084348,9303,104,24000,42.385471,-83.853592,245.60001,21.440001,48.762501,-0.36000001,-0.36000001,-0.23999999,-0.94,10.0,3276.7,93
1566,1158354,1566,291864470184341,9303,105,24100,42.385479,-83.853569,245.7,21.059999,50.8125,-0.38,-0.2,-0.22,-0.49000001,8.0,2440.7,88
1566,1158354,1566,291864470284325,9303,106,24200,42.38549,-83.853554,245.7,21.059999,50.8125,-0.38,-0.2,-0.22,-0.49000001,8.0,2440.7,88
1566,1158354,1566,291864470384322,9303,107,24300,42.385502,-83.853531,245.7,21.059999,50.8125,-0.38,-0.2,-0.22,-0.49000001,8.0,2440.7,88
1566,1158354,1566,291864470484333,9303,108,24400,42.385509,-83.853508,245.7,21.059999,50.8125,-0.38,-0.2,-0.22,-0.49000001,8.0,2440.7,88
1566,1158354,1566,291864470584331,9303,109,24500,42.385521,-83.853493,245.7,21.059999,50.8125,-0.38,-0.2,-0.22,-0.49000001,8.0,2440.7,88
1566,1158354,1566,291864470684336,9303,110,24600,42.38554,-83.85347,245.7,21.059999,50.8125,-0.38,-0.2,-0.22,-0.49000001,8.0,2440.7,88
1566,1158354,1566,291864470784341,9303,111,24700,42.385551,-83.853447,245.7,21.059999,50.8125,-0.38,-0.2,-0.22,-0.49000001,8.0,2440.7,88
1566,1158354,1566,291864470884314,9303,112,24800,42.385559,-83.853432,245.7,21.059999,50.8125,-0.38,-0.2,-0.22,-0.49000001,8.0,2440.7,88
1566,1158354,1566,291864470984309,9303,113,24900,42.385571,-83.853409,245.7,21.059999,50.8125,-0.38,-0.2,-0.22,-0.49000001,8.0,2440.7,88
1566,1158354,1566,291864471084313,9303,114,25000,42.385578,-83.853394,245.7,21.059999,50.8125,-0.38,-0.2,-0.22,-0.49000001,8.0,2440.7,88
1566,1158354,1566,291864471184330,9303,115,25100,42.38559,-83.853363,245.7,21.0,54.900002,-0.07,5.0000001E-2,-0.18000001,0.19,8.0,823.09998,80
1566,1158354,1566,291864471284315,9303,116,25200,42.385601,-83.85334,245.7,21.0,54.900002,-0.07,5.0000001E-2,-0.18000001,0.19,8.0,823.09998,80
1566,1158354,1566,291864471384310,9303,117,25300,42.385609,-83.853317,245.7,21.0,54.900002,-0.07,5.0000001E-2,-0.18000001,0.19,8.0,823.09998,80
1566,1158354,1566,291864471484309,9303,118,25400,42.38562,-83.853302,245.7,21.0,54.900002,-0.07,5.0000001E-2,-0.18000001,0.19,8.0,823.09998,80
1566,1158354,1566,291864471584310,9303,119,25500,42.385632,-83.853279,245.7,21.0,54.900002,-0.07,5.0000001E-2,-0.18000001,0.19,8.0,823.09998,80
1566,1158354,1566,291864471684314,9303,120,25600,42.385639,-83.853256,245.7,21.0,54.900002,-0.07,5.0000001E-2,-0.18000001,0.19,8.0,823.09998,80
1566,1158354,1566,291864471784315,9303,121,25700,42.385651,-83.853233,245.7,21.0,54.900002,-0.07,5.0000001E-2,-0.18000001,0.19,8.0,823.09998,80
