RxDevice,FileId,TxDevice,StartTime,Endtime,Value
15501,304,15501,293466226664071,293466234264060,31
15501,304,15501,293466234364067,293466234364067,34
15501,304,15501,293466234464060,293466234964055,31
15501,304,15501,293466235064056,293466235064056,30
15501,304,15501,293466235164097,293466235164097,31
15501,304,15501,293466235264058,293466235264058,30
15501,304,15501,293466235364060,293466237064062,29
15501,304,15501,293466237164062,293466237164062,31
15501,304,15501,293466237264054,293466237864059,29
15501,304,15501,293466237964058,293466241964046,31
15501,304,15501,293466242064051,293466242164048,30
15501,304,15501,293466242264053,293466242364051,29
15501,304,15501,293466242464043,293466242464043,33
15501,304,15501,293466242564043,293466242564043,29
15501,304,15501,293466242664046,293466243264049,31
15501,304,15501,293466243364109,293466243364109,38
15501,304,15501,293466243464050,293466248564024,31
15501,304,15501,293466248664033,293466248964024,29
15501,304,15501,293466249064022,293466251264018,31
15501,304,15501,293466251364017,293466251464018,30
15501,304,15501,293466251564023,293466252264020,29
15501,304,15501,293466252364022,293466252364022,31
15501,304,15501,293466252464019,293466252464019,29
15501,304,15501,293466252564019,293466258564009,31
15501,304,15501,293466258664053,293466258863997,30
15501,304,15501,293466258964005,293466261063994,29
15501,304,15501,293466261163997,293466261263997,31
15501,304,15501,293466261363995,293466261663996,29
15501,304,15501,293466261764056,293466261863990,30
15501,304,15501,293466261963988,293466262264054,29
15501,304,15501,293466262363990,293466262363990,30
15501,304,15501,293466262463988,293466262963998,29
15501,304,15501,293466263063990,293466266264016,30
15501,304,15501,293466266364030,293466271063966,29
15501,304,15501,293466271163973,293466271264019,31
15501,304,15501,293466271363974,293466273063960,29
15501,304,15501,293466273163968,293466273163968,31
15501,304,15501,293466273264027,293466275063955,29
15501,304,15501,293466275164029,293466275164029,31
15501,304,15501,293466275263958,293466276364001,29
15501,304,15501,293466276463990,293466276463990,31
15501,304,15501,293466276563931,293466276563931,29
15501,304,15501,293466276663943,293466278963924,31
15501,304,15501,293466279063921,293466280663955,34
15501,304,15501,293466280763928,293466280863916,33
15501,304,15501,293466280963917,293466281064021,30
15501,304,15501,293466281163950,293466284063912,29
15501,304,15501,293466284163977,293466284263910,31
15501,304,15501,293466284363909,293466285663919,29
15501,304,15501,293466285763910,293466285863970,31
15501,304,15501,293466285963967,293466287663901,29
15501,304,15501,293466287763940,293466287763940,31
15501,304,15501,293466287863904,293466287863904,29
15501,304,15501,293466287963903,293466287963903,31
15501,304,15501,293466288063905,293466288063905,29
15501,304,15501,293466288163904,293466288163904,31
15501,304,15501,293466288263900,293466290063903,29
15501,304,15501,293466290163970,293466290263896,31
15501,304,15501,293466290363894,293466290463894,29
15501,304,15501,293466290563891,293466292763886,31
15501,304,15501,293466292863885,293466293063896,30
15501,304,15501,293466293163895,293466294163888,29
15501,304,15501,293466294263888,293466294263888,30
15501,304,15501,293466294363889,293466294463930,29
15501,304,15501,293466294563892,293466295063880,31
15501,304,15501,293466295163955,293466295363879,29
15501,304,15501,293466295463881,293466295463881,31
15501,304,15501,293466295563944,293466317563833,29
15501,304,15501,293466317663829,293466317663829,31
15501,304,15501,293466317763831,293466321363828,29
15501,304,15501,293466321463862,293466321463862,30
15501,304,15501,293466321563833,293466325263830,29
15501,304,15501,293466325363824,293466325463895,31
15501,304,15501,293466325563828,293466325563828,29
