RxDevice,FileId,TxDevice,StartTime,Endtime,Value
15501,304,15501,293466226664071,293466234264060,75
15501,304,15501,293466234364067,293466234364067,88
15501,304,15501,293466234464060,293466235264058,75
15501,304,15501,293466235364060,293466237064062,76
15501,304,15501,293466237164062,293466237164062,75
15501,304,15501,293466237264054,293466237864059,76
15501,304,15501,293466237964058,293466242164048,75
15501,304,15501,293466242264053,293466242364051,76
15501,304,15501,293466242464043,293466242464043,75
15501,304,15501,293466242564043,293466242564043,73
15501,304,15501,293466242664046,293466243264049,70
15501,304,15501,293466243364109,293466243364109,76
15501,304,15501,293466243464050,293466243564047,70
15501,304,15501,293466243664046,293466243864038,74
15501,304,15501,293466243964035,293466248564024,75
15501,304,15501,293466248664033,293466248964024,76
15501,304,15501,293466249064022,293466251464018,75
15501,304,15501,293466251564023,293466251964021,76
15501,304,15501,293466252064023,293466252264020,73
15501,304,15501,293466252364022,293466252364022,70
15501,304,15501,293466252464019,293466252464019,73
15501,304,15501,293466252564019,293466254364081,70
15501,304,15501,293466254464013,293466254564022,71
15501,304,15501,293466254664024,293466258564009,74
15501,304,15501,293466258664053,293466258863997,75
15501,304,15501,293466258964005,293466261063994,76
15501,304,15501,293466261163997,293466261263997,74
15501,304,15501,293466261363995,293466261663996,76
15501,304,15501,293466261764056,293466261863990,81
15501,304,15501,293466261963988,293466262264054,76
15501,304,15501,293466262363990,293466262363990,81
15501,304,15501,293466262463988,293466262963998,76
15501,304,15501,293466263063990,293466265563980,81
15501,304,15501,293466265663988,293466266463982,80
15501,304,15501,293466266563981,293466271063966,77
15501,304,15501,293466271163973,293466271264019,75
15501,304,15501,293466271363974,293466271863971,77
15501,304,15501,293466271963967,293466271963967,81
15501,304,15501,293466272063974,293466273063960,77
15501,304,15501,293466273163968,293466273163968,75
15501,304,15501,293466273264027,293466275063955,77
15501,304,15501,293466275164029,293466275164029,75
15501,304,15501,293466275263958,293466276364001,77
15501,304,15501,293466276463990,293466276463990,75
15501,304,15501,293466276563931,293466276563931,77
15501,304,15501,293466276663943,293466278963924,75
15501,304,15501,293466279063921,293466280063920,88
15501,304,15501,293466280163928,293466280663955,86
15501,304,15501,293466280763928,293466280863916,85
15501,304,15501,293466280963917,293466281064021,81
15501,304,15501,293466281163950,293466284063912,77
15501,304,15501,293466284163977,293466284263910,75
